Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.10      8.45     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a63)
  0.10      8.46     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ad5)
  0.10      8.47     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b0a)
  0.10      8.48     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b28)
  0.10      8.49     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b43)
  0.10      8.50     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c2c)
  0.10      8.51     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c39)
  0.10      8.52     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c93)
  0.10      8.53     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c9d)
  0.10      8.54     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb5)
  0.10      8.55     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d0f)
  0.10      8.56     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8d8d)
  0.10      8.57     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f0d)
  0.10      8.58     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fec)
  0.10      8.59     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9011)
  0.10      8.60     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9022)
  0.10      8.61     0.01                             blake2b_compress (blake2b-ref.c:205 @ 903c)
  0.10      8.62     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9049)
  0.10      8.63     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9075)
  0.10      8.64     0.01                             blake2b_compress (blake2b-ref.c:206 @ 914d)
  0.10      8.65     0.01                             blake2b_compress (blake2b-ref.c:206 @ 929b)
  0.10      8.66     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92a8)
