Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.20      5.55     0.02                             rotr64 (blake2-impl.h:155 @ 967f)
  0.20      5.57     0.02                             blake2b_compress (blake2b-ref.c:205 @ 90d6)
  0.20      5.58     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9a14)
  0.20      5.60     0.02                             rotr64 (blake2-impl.h:155 @ 86ba)
  0.20      5.61     0.02                             rotr64 (blake2-impl.h:155 @ 992e)
  0.13      5.62     0.01                             RollsumUpdate (rollsum.c:40 @ 7e29)
  0.13      5.63     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85c6)
  0.13      5.64     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8661)
  0.13      5.65     0.01                             blake2b_compress (blake2b-ref.c:200 @ 866f)
  0.13      5.66     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86a9)
  0.13      5.67     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8713)
  0.13      5.68     0.01                             blake2b_compress (blake2b-ref.c:200 @ 873c)
  0.13      5.69     0.01                             blake2b_compress (blake2b-ref.c:201 @ 87bb)
  0.13      5.70     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8823)
  0.13      5.71     0.01                             blake2b_compress (blake2b-ref.c:201 @ 882d)
  0.13      5.72     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8891)
  0.13      5.73     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88bc)
  0.13      5.74     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88e0)
  0.13      5.75     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8919)
  0.13      5.76     0.01                             blake2b_compress (blake2b-ref.c:202 @ 89c0)
  0.13      5.77     0.01                             blake2b_compress (blake2b-ref.c:202 @ 89d9)
  0.13      5.78     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a73)
  0.13      5.79     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ab7)
  0.13      5.80     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8af6)
  0.13      5.81     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b0a)
  0.13      5.82     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b39)
  0.13      5.83     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4d)
  0.13      5.84     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b84)
  0.13      5.85     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bed)
  0.13      5.86     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c5a)
  0.13      5.87     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c93)
  0.13      5.88     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c9d)
  0.13      5.89     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb5)
  0.13      5.90     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cdd)
  0.13      5.91     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d0f)
  0.13      5.92     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8d5b)
  0.13      5.93     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8d79)
  0.13      5.94     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8d8d)
  0.13      5.95     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e06)
