Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.02     52.57     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fec)
  0.02     52.58     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9022)
  0.02     52.59     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9075)
  0.02     52.60     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9099)
  0.02     52.61     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90d6)
  0.02     52.62     0.01                             blake2b_compress (blake2b-ref.c:206 @ 911b)
  0.02     52.63     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9139)
  0.02     52.64     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9237)
  0.02     52.65     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9255)
  0.02     52.66     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92a1)
  0.02     52.67     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92fb)
  0.02     52.68     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9329)
  0.02     52.69     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9363)
  0.02     52.70     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93da)
  0.02     52.71     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93e4)
  0.02     52.72     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9413)
  0.02     52.73     0.01                             blake2b_compress (blake2b-ref.c:207 @ 941d)
  0.02     52.74     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9435)
  0.02     52.75     0.01                             blake2b_compress (blake2b-ref.c:208 @ 94a8)
  0.02     52.76     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9538)
  0.02     52.77     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9667)
  0.02     52.78     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9683)
  0.02     52.79     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96c4)
  0.02     52.80     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9737)
  0.02     52.81     0.01                             blake2b_compress (blake2b-ref.c:209 @ 976c)
  0.02     52.82     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97bc)
  0.02     52.83     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9842)
  0.02     52.84     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9868)
  0.02     52.85     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98b9)
  0.02     52.86     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98cd)
  0.02     52.87     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98f1)
  0.02     52.88     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9946)
  0.02     52.89     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99d5)
  0.02     52.90     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a1b)
  0.02     52.91     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ad9)
  0.02     52.92     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b1a)
  0.02     52.93     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bc0)
  0.02     52.94     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c10)
  0.02     52.95     0.01                             blake2b_compress (blake2b-ref.c:213 @ 9c82)
  0.02     52.96     0.01                             blake2b_compress (blake2b-ref.c:216 @ 9ca6)
  0.02     52.97     0.01                             blake2b_final (blake2b-ref.c:264 @ a12a)
  0.02     52.98     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9d9a)
  0.02     52.99     0.01                             blake2b_update (blake2b-ref.c:237 @ 9d94)
  0.02     53.00     0.01                             blake2b_update (blake2b-ref.c:235 @ 9dbc)
  0.02     53.01     0.01                             hashtable_find (hashtable.h:296 @ 47cb)
  0.02     53.02     0.01                             rotr64 (blake2-impl.h:155 @ 8632)
  0.02     53.03     0.01                             rotr64 (blake2-impl.h:155 @ 8789)
  0.02     53.04     0.01                             rotr64 (blake2-impl.h:155 @ 87b7)
  0.02     53.05     0.01                             rotr64 (blake2-impl.h:155 @ 881f)
  0.02     53.06     0.01                             rotr64 (blake2-impl.h:155 @ 8868)
  0.02     53.07     0.01                             rotr64 (blake2-impl.h:155 @ 8915)
  0.02     53.08     0.01                             rotr64 (blake2-impl.h:155 @ 8a52)
  0.02     53.09     0.01                             rotr64 (blake2-impl.h:155 @ 8a9e)
  0.02     53.10     0.01                             rotr64 (blake2-impl.h:155 @ 8af2)
  0.02     53.11     0.01                             rotr64 (blake2-impl.h:155 @ 8b81)
  0.02     53.12     0.01                             rotr64 (blake2-impl.h:155 @ 8bb3)
  0.02     53.13     0.01                             rotr64 (blake2-impl.h:155 @ 8c8c)
  0.02     53.14     0.01                             rotr64 (blake2-impl.h:155 @ 8d71)
  0.02     53.15     0.01                             rotr64 (blake2-impl.h:155 @ 8e12)
  0.02     53.16     0.01                             rotr64 (blake2-impl.h:155 @ 8f7d)
  0.02     53.17     0.01                             rotr64 (blake2-impl.h:155 @ 8f8e)
  0.02     53.18     0.01                             rotr64 (blake2-impl.h:155 @ 8fe8)
  0.02     53.19     0.01                             rotr64 (blake2-impl.h:155 @ 9009)
  0.02     53.20     0.01                             rotr64 (blake2-impl.h:155 @ 9034)
  0.02     53.21     0.01                             rotr64 (blake2-impl.h:155 @ 90e2)
  0.02     53.22     0.01                             rotr64 (blake2-impl.h:155 @ 9160)
  0.02     53.23     0.01                             rotr64 (blake2-impl.h:155 @ 92ed)
  0.02     53.24     0.01                             rotr64 (blake2-impl.h:155 @ 93a8)
  0.02     53.25     0.01                             rotr64 (blake2-impl.h:155 @ 93d6)
  0.02     53.26     0.01                             rotr64 (blake2-impl.h:155 @ 9431)
  0.02     53.27     0.01                             rotr64 (blake2-impl.h:155 @ 9495)
  0.02     53.28     0.01                             rotr64 (blake2-impl.h:155 @ 9505)
  0.02     53.29     0.01                             rotr64 (blake2-impl.h:155 @ 95ec)
  0.02     53.30     0.01                             rotr64 (blake2-impl.h:155 @ 9628)
  0.02     53.31     0.01                             rotr64 (blake2-impl.h:155 @ 966e)
  0.02     53.32     0.01                             rotr64 (blake2-impl.h:155 @ 9693)
  0.02     53.33     0.01                             rotr64 (blake2-impl.h:155 @ 9733)
  0.02     53.34     0.01                             rotr64 (blake2-impl.h:155 @ 9789)
  0.02     53.35     0.01                             rotr64 (blake2-impl.h:155 @ 98e0)
  0.02     53.36     0.01                             rotr64 (blake2-impl.h:155 @ 999e)
  0.02     53.37     0.01                             rotr64 (blake2-impl.h:155 @ 99f2)
  0.02     53.38     0.01                             rotr64 (blake2-impl.h:155 @ 9a49)
  0.02     53.39     0.01                             rotr64 (blake2-impl.h:155 @ 9a77)
  0.02     53.40     0.01                             rotr64 (blake2-impl.h:155 @ 9ae9)
  0.02     53.41     0.01                             rotr64 (blake2-impl.h:155 @ 9b00)
  0.02     53.42     0.01                             rotr64 (blake2-impl.h:155 @ 9b93)
  0.02     53.43     0.01                             rotr64 (blake2-impl.h:155 @ 9c4d)
  0.02     53.44     0.01                             rotr64 (blake2-impl.h:155 @ 9c78)
  0.02     53.45     0.01                             rs_block_match_init (sumset.c:59 @ 4742)
  0.02     53.46     0.01                             rs_block_sig_size (sumset.c:97 @ 499b)
  0.02     53.47     0.01                             rs_delta_s_scan (delta.c:121 @ 5e77)
  0.02     53.48     0.01                             rs_suck_netint (netint.c:104 @ 761c)
  0.01     53.48     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8754)
  0.01     53.49     0.01                             blake2b_compress (blake2b-ref.c:200 @ 875b)
  0.01     53.49     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8779)
  0.01     53.50     0.01                             blake2b_compress (blake2b-ref.c:201 @ 881c)
  0.01     53.50     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8823)
  0.01     53.51     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a46)
  0.01     53.51     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a6c)
  0.01     53.52     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8aec)
  0.01     53.52     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8af6)
  0.01     53.53     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b14)
  0.01     53.53     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b1b)
  0.01     53.54     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d05)
  0.01     53.54     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d22)
  0.01     53.55     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f16)
  0.01     53.55     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f7a)
  0.01     53.56     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91f3)
  0.01     53.56     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9262)
  0.01     53.57     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92b9)
  0.01     53.57     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92f1)
  0.01     53.58     0.01                             blake2b_compress (blake2b-ref.c:207 @ 933a)
  0.01     53.58     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9352)
  0.01     53.59     0.01                             blake2b_compress (blake2b-ref.c:208 @ 956b)
  0.01     53.59     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95ac)
  0.01     53.60     0.01                             blake2b_compress (blake2b-ref.c:208 @ 961b)
  0.01     53.60     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9672)
  0.01     53.61     0.01                             blake2b_compress (blake2b-ref.c:208 @ 968d)
  0.01     53.61     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96fa)
  0.01     53.62     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9791)
  0.01     53.62     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9856)
  0.01     53.63     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99a2)
  0.01     53.63     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99ec)
  0.01     53.64     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99f6)
  0.01     53.64     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a4d)
  0.01     53.65     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a7b)
  0.01     53.65     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b9e)
  0.01     53.66     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9db0)
