Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.13      5.87     0.01                             blake2b_compress (blake2b-ref.c:187 @ 8500)
  0.13      5.88     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85a4)
  0.13      5.89     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86a9)
  0.13      5.90     0.01                             blake2b_compress (blake2b-ref.c:200 @ 871c)
  0.13      5.91     0.01                             blake2b_compress (blake2b-ref.c:200 @ 872a)
  0.13      5.92     0.01                             blake2b_compress (blake2b-ref.c:200 @ 873c)
  0.13      5.93     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8754)
  0.13      5.94     0.01                             blake2b_compress (blake2b-ref.c:200 @ 875b)
  0.13      5.95     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8783)
  0.13      5.96     0.01                             blake2b_compress (blake2b-ref.c:200 @ 878d)
  0.13      5.97     0.01                             blake2b_compress (blake2b-ref.c:201 @ 886c)
  0.13      5.98     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88c9)
  0.13      5.99     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8931)
  0.13      6.00     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8942)
  0.13      6.01     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8998)
  0.13      6.02     0.01                             blake2b_compress (blake2b-ref.c:202 @ 89ff)
  0.13      6.03     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ae2)
  0.13      6.04     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8af6)
  0.13      6.05     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b43)
  0.13      6.06     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b67)
  0.13      6.07     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b7b)
  0.13      6.08     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bba)
  0.13      6.09     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c4a)
  0.13      6.10     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c5a)
