Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01    122.94     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b56)
  0.01    122.95     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b71)
  0.01    122.96     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ba9)
  0.01    122.97     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bc1)
  0.01    122.98     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8be3)
  0.01    122.99     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c5a)
  0.01    123.00     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8d79)
  0.01    123.01     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8db8)
  0.01    123.02     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8deb)
  0.01    123.03     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e19)
  0.01    123.04     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ea2)
  0.01    123.05     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f81)
  0.01    123.06     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fd1)
  0.01    123.07     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fd7)
  0.01    123.08     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fec)
  0.01    123.09     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9031)
  0.01    123.10     0.01                             blake2b_compress (blake2b-ref.c:206 @ 911b)
  0.01    123.11     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9139)
  0.01    123.12     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91e3)
  0.01    123.13     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9222)
  0.01    123.14     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92b9)
  0.01    123.15     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92e7)
  0.01    123.16     0.01                             blake2b_compress (blake2b-ref.c:207 @ 936d)
  0.01    123.17     0.01                             blake2b_compress (blake2b-ref.c:207 @ 947b)
  0.01    123.18     0.01                             blake2b_compress (blake2b-ref.c:207 @ 948f)
  0.01    123.19     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9499)
  0.01    123.20     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9599)
  0.01    123.21     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95a3)
  0.01    123.22     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9672)
  0.01    123.23     0.01                             blake2b_compress (blake2b-ref.c:208 @ 968d)
  0.01    123.24     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96e9)
  0.01    123.25     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9757)
  0.01    123.26     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97a2)
  0.01    123.27     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97f5)
  0.01    123.28     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9824)
  0.01    123.29     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9831)
  0.01    123.30     0.01                             blake2b_compress (blake2b-ref.c:210 @ 98b9)
  0.01    123.31     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9932)
  0.01    123.32     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9959)
  0.01    123.33     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9963)
  0.01    123.34     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a71)
  0.01    123.35     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a7b)
  0.01    123.36     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a95)
  0.01    123.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9af1)
  0.01    123.38     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b08)
  0.01    123.39     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b4d)
  0.01    123.40     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b9e)
  0.01    123.41     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bed)
  0.01    123.42     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bff)
  0.01    123.43     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c36)
  0.01    123.44     0.01                             blake2b_final (blake2b-ref.c:264 @ a12a)
  0.01    123.45     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9d9a)
  0.01    123.46     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9da9)
  0.01    123.47     0.01                             blake2b_init (blake2b-ref.c:104 @ 9ef8)
  0.01    123.48     0.01                             blake2b_init_key (blake2b-ref.c:124 @ a058)
  0.01    123.49     0.01                             blake2b_init_param (blake2b-ref.c:90 @ 9eb4)
  0.01    123.50     0.01                             blake2b_update (blake2b-ref.c:242 @ 9cff)
  0.01    123.51     0.01                             blake2b_update (blake2b-ref.c:243 @ 9d0a)
  0.01    123.52     0.01                             blake2b_update (blake2b-ref.c:231 @ 9d2b)
  0.01    123.53     0.01                             blake2b_update.part.0 (blake2b-ref.c:234 @ 9df2)
  0.01    123.54     0.01                             hashtable_add (hashtable.h:270 @ 4b12)
  0.01    123.55     0.01                             hashtable_add (hashtable.h:273 @ 4b67)
  0.01    123.56     0.01                             hashtable_find (hashtable.h:296 @ 47bc)
  0.01    123.57     0.01                             hashtable_find (hashtable.h:296 @ 481b)
  0.01    123.58     0.01                             rotr64 (blake2-impl.h:155 @ 8632)
  0.01    123.59     0.01                             rotr64 (blake2-impl.h:155 @ 866b)
  0.01    123.60     0.01                             rotr64 (blake2-impl.h:155 @ 86ba)
  0.01    123.61     0.01                             rotr64 (blake2-impl.h:155 @ 8793)
  0.01    123.62     0.01                             rotr64 (blake2-impl.h:155 @ 87b7)
  0.01    123.63     0.01                             rotr64 (blake2-impl.h:155 @ 87c1)
  0.01    123.64     0.01                             rotr64 (blake2-impl.h:155 @ 87fd)
  0.01    123.65     0.01                             rotr64 (blake2-impl.h:155 @ 8818)
  0.01    123.66     0.01                             rotr64 (blake2-impl.h:155 @ 88dd)
  0.01    123.67     0.01                             rotr64 (blake2-impl.h:155 @ 88f1)
  0.01    123.68     0.01                             rotr64 (blake2-impl.h:155 @ 892e)
  0.01    123.69     0.01                             rotr64 (blake2-impl.h:155 @ 8990)
  0.01    123.70     0.01                             rotr64 (blake2-impl.h:155 @ 89a4)
  0.01    123.71     0.01                             rotr64 (blake2-impl.h:155 @ 89cc)
  0.01    123.72     0.01                             rotr64 (blake2-impl.h:155 @ 8a5f)
  0.01    123.73     0.01                             rotr64 (blake2-impl.h:155 @ 8a9e)
  0.01    123.74     0.01                             rotr64 (blake2-impl.h:155 @ 8ae8)
  0.01    123.75     0.01                             rotr64 (blake2-impl.h:155 @ 8b49)
  0.01    123.76     0.01                             rotr64 (blake2-impl.h:155 @ 8b53)
  0.01    123.77     0.01                             rotr64 (blake2-impl.h:155 @ 8b6d)
  0.01    123.78     0.01                             rotr64 (blake2-impl.h:155 @ 8bce)
  0.01    123.79     0.01                             rotr64 (blake2-impl.h:155 @ 8c60)
  0.01    123.80     0.01                             rotr64 (blake2-impl.h:155 @ 8c99)
  0.01    123.81     0.01                             rotr64 (blake2-impl.h:155 @ 8cd2)
  0.01    123.82     0.01                             rotr64 (blake2-impl.h:155 @ 8cd9)
  0.01    123.83     0.01                             rotr64 (blake2-impl.h:155 @ 8d0b)
  0.01    123.84     0.01                             rotr64 (blake2-impl.h:155 @ 8d71)
  0.01    123.85     0.01                             rotr64 (blake2-impl.h:155 @ 8d85)
  0.01    123.86     0.01                             rotr64 (blake2-impl.h:155 @ 8de7)
  0.01    123.87     0.01                             rotr64 (blake2-impl.h:155 @ 8e9e)
  0.01    123.88     0.01                             rotr64 (blake2-impl.h:155 @ 8ea8)
  0.01    123.89     0.01                             rotr64 (blake2-impl.h:155 @ 8ec7)
  0.01    123.90     0.01                             rotr64 (blake2-impl.h:155 @ 8ee4)
  0.01    123.91     0.01                             rotr64 (blake2-impl.h:155 @ 8eee)
  0.01    123.92     0.01                             rotr64 (blake2-impl.h:155 @ 8f13)
  0.01    123.93     0.01                             rotr64 (blake2-impl.h:155 @ 8f2d)
  0.01    123.94     0.01                             rotr64 (blake2-impl.h:155 @ 9045)
  0.01    123.95     0.01                             rotr64 (blake2-impl.h:155 @ 9071)
  0.01    123.96     0.01                             rotr64 (blake2-impl.h:155 @ 90ce)
  0.01    123.97     0.01                             rotr64 (blake2-impl.h:155 @ 9131)
  0.01    123.98     0.01                             rotr64 (blake2-impl.h:155 @ 9145)
  0.01    123.99     0.01                             rotr64 (blake2-impl.h:155 @ 9160)
  0.01    124.00     0.01                             rotr64 (blake2-impl.h:155 @ 921e)
  0.01    124.01     0.01                             rotr64 (blake2-impl.h:155 @ 922c)
  0.01    124.02     0.01                             rotr64 (blake2-impl.h:155 @ 9233)
  0.01    124.03     0.01                             rotr64 (blake2-impl.h:155 @ 9268)
  0.01    124.04     0.01                             rotr64 (blake2-impl.h:155 @ 9287)
  0.01    124.05     0.01                             rotr64 (blake2-impl.h:155 @ 92ed)
  0.01    124.06     0.01                             rotr64 (blake2-impl.h:155 @ 92f7)
  0.01    124.07     0.01                             rotr64 (blake2-impl.h:155 @ 9301)
  0.01    124.08     0.01                             rotr64 (blake2-impl.h:155 @ 93b5)
  0.01    124.09     0.01                             rotr64 (blake2-impl.h:155 @ 9495)
  0.01    124.10     0.01                             rotr64 (blake2-impl.h:155 @ 94f1)
  0.01    124.11     0.01                             rotr64 (blake2-impl.h:155 @ 9592)
  0.01    124.12     0.01                             rotr64 (blake2-impl.h:155 @ 959f)
  0.01    124.13     0.01                             rotr64 (blake2-impl.h:155 @ 95af)
  0.01    124.14     0.01                             rotr64 (blake2-impl.h:155 @ 9689)
  0.01    124.15     0.01                             rotr64 (blake2-impl.h:155 @ 97ae)
  0.01    124.16     0.01                             rotr64 (blake2-impl.h:155 @ 97c5)
  0.01    124.17     0.01                             rotr64 (blake2-impl.h:155 @ 9820)
  0.01    124.18     0.01                             rotr64 (blake2-impl.h:155 @ 982e)
  0.01    124.19     0.01                             rotr64 (blake2-impl.h:155 @ 98b1)
  0.01    124.20     0.01                             rotr64 (blake2-impl.h:155 @ 98e0)
  0.01    124.21     0.01                             rotr64 (blake2-impl.h:155 @ 99ac)
  0.01    124.22     0.01                             rotr64 (blake2-impl.h:155 @ 99de)
  0.01    124.23     0.01                             rotr64 (blake2-impl.h:155 @ 99e8)
  0.01    124.24     0.01                             rotr64 (blake2-impl.h:155 @ 99f2)
  0.01    124.25     0.01                             rotr64 (blake2-impl.h:155 @ 9a07)
  0.01    124.26     0.01                             rotr64 (blake2-impl.h:155 @ 9a49)
  0.01    124.27     0.01                             rotr64 (blake2-impl.h:155 @ 9ae9)
  0.01    124.28     0.01                             rotr64 (blake2-impl.h:155 @ 9b53)
  0.01    124.29     0.01                             rotr64 (blake2-impl.h:155 @ 9b59)
  0.01    124.30     0.01                             rotr64 (blake2-impl.h:155 @ 9b93)
  0.01    124.31     0.01                             rotr64 (blake2-impl.h:155 @ 9c4d)
  0.01    124.32     0.01                             rotr64 (blake2-impl.h:155 @ 9c78)
  0.01    124.33     0.01                             rs_block_match_cmp (sumset.c:68 @ 47c1)
  0.01    124.34     0.01                             rs_block_sig_init (sumset.c:35 @ 46a7)
  0.01    124.35     0.01                             rs_block_sig_init (sumset.c:37 @ 46af)
  0.01    124.36     0.01                             rs_calc_strong_sum (checksum.c:64 @ 5840)
  0.01    124.37     0.01                             rs_delta_s_flush (delta.c:304 @ 5e5b)
  0.01    124.38     0.01                             rs_delta_s_scan (delta.c:149 @ 60bf)
  0.01    124.39     0.01                             rs_delta_s_scan (delta.c:158 @ 60d7)
  0.01    124.40     0.01                             rs_infilebuf_fill (buf.c:93 @ 55eb)
  0.01    124.41     0.01                             rs_job_work (job.c:123 @ 67bf)
  0.01    124.42     0.01                             rs_scoop_input (scoop.c:97 @ 8017)
  0.01    124.43     0.01                             rs_scoop_read (scoop.c:200 @ 81eb)
  0.01    124.44     0.01                             rs_scoop_read_rest (scoop.c:218 @ 8221)
  0.01    124.45     0.01                             rs_scoop_readahead (scoop.c:153 @ 8111)
  0.01    124.46     0.01                             rs_scoop_readahead (scoop.c:150 @ 8118)
  0.01    124.47     0.01                             rs_scoop_total_avail (scoop.c:229 @ 823a)
  0.01    124.48     0.01                             rs_suck_netint (netint.c:101 @ 75fe)
  0.01    124.49     0.01                             rs_suck_netint (netint.c:107 @ 7649)
  0.01    124.50     0.01                             rs_tube_catchup_copy (tube.c:120 @ 8298)
  0.01    124.51     0.01                             rs_tube_catchup_write (tube.c:71 @ 8330)
  0.01    124.52     0.01                             store32 (blake2-impl.h:99 @ 9f0e)
  0.00    124.53     0.01  1545442     3.24     3.24  blake2b_init (blake2b-ref.c:99 @ 9ee0)
  0.00    124.53     0.01  1545442     3.24     3.24  blake2b_init_param (blake2b-ref.c:82 @ 9e00)
  0.00    124.54     0.01  1049088     4.77     4.77  rs_loadsig_s_strong (readsums.c:72 @ 7d20)
  0.00    124.54     0.01  1048576     4.77     4.77  rs_signature_add_block (sumset.c:228 @ 4630)
  0.00    124.55     0.01                             RollsumUpdate (rollsum.c:36 @ 7de7)
  0.00    124.55     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85da)
  0.00    124.56     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86be)
  0.00    124.56     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a59)
  0.00    124.57     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a6c)
  0.00    124.57     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b0a)
  0.00    124.58     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b28)
  0.00    124.58     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b39)
  0.00    124.59     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bba)
  0.00    124.59     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c53)
  0.00    124.60     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cd6)
  0.00    124.60     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cdd)
  0.00    124.61     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cf1)
  0.00    124.61     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d05)
  0.00    124.62     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d0f)
  0.00    124.62     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d19)
  0.00    124.63     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e06)
  0.00    124.63     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f0d)
  0.00    124.64     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f16)
  0.00    124.64     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90c2)
  0.00    124.65     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91ab)
  0.00    124.65     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91c6)
  0.00    124.66     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9230)
  0.00    124.66     0.01                             blake2b_compress (blake2b-ref.c:206 @ 926c)
  0.00    124.67     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9276)
  0.00    124.67     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92cd)
  0.00    124.68     0.01                             blake2b_compress (blake2b-ref.c:207 @ 92f1)
  0.00    124.68     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93da)
  0.00    124.69     0.01                             blake2b_compress (blake2b-ref.c:207 @ 945d)
  0.00    124.69     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9471)
  0.00    124.70     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94a2)
  0.00    124.70     0.01                             blake2b_compress (blake2b-ref.c:208 @ 961b)
  0.00    124.71     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9667)
  0.00    124.71     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9679)
  0.00    124.72     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96fa)
  0.00    124.72     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9712)
  0.00    124.73     0.01                             blake2b_compress (blake2b-ref.c:210 @ 992b)
  0.00    124.73     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99db)
  0.00    124.74     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99e2)
  0.00    124.74     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99ec)
  0.00    124.75     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a8b)
  0.00    124.75     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bdf)
  0.00    124.76     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c2f)
  0.00    124.76     0.01                             blake2b_final (blake2b-ref.c:267 @ a143)
  0.00    124.77     0.01                             blake2b_final (blake2b-ref.c:269 @ a169)
  0.00    124.77     0.01                             blake2b_final (blake2b-ref.c:270 @ a16b)
  0.00    124.78     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9d37)
  0.00    124.78     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ a0e1)
  0.00    124.79     0.01                             blake2b_init (blake2b-ref.c:102 @ 9eee)
  0.00    124.79     0.01                             blake2b_init (blake2b-ref.c:105 @ 9f06)
  0.00    124.80     0.01                             blake2b_init (blake2b-ref.c:112 @ 9f16)
  0.00    124.80     0.01                             blake2b_set_lastblock (blake2b-ref.c:61 @ a0e7)
  0.00    124.81     0.01                             blake2b_update (blake2b-ref.c:221 @ 9ced)
  0.00    124.81     0.01                             blake2b_update (blake2b-ref.c:228 @ 9cfa)
  0.00    124.82     0.01                             blake2b_update (blake2b-ref.c:233 @ 9d3b)
  0.00    124.82     0.01                             blake2b_update (blake2b-ref.c:233 @ 9d5a)
  0.00    124.83     0.01                             blake2b_update (blake2b-ref.c:234 @ 9d5f)
  0.00    124.83     0.01                             rotr64 (blake2-impl.h:155 @ 85c2)
  0.00    124.84     0.01                             rotr64 (blake2-impl.h:155 @ 85d6)
  0.00    124.84     0.01                             rotr64 (blake2-impl.h:155 @ 86db)
  0.00    124.85     0.01                             rotr64 (blake2-impl.h:155 @ 8768)
  0.00    124.85     0.01                             rotr64 (blake2-impl.h:155 @ 87a3)
  0.00    124.86     0.01                             rotr64 (blake2-impl.h:155 @ 880e)
  0.00    124.86     0.01                             rotr64 (blake2-impl.h:155 @ 8833)
  0.00    124.87     0.01                             rotr64 (blake2-impl.h:155 @ 8962)
  0.00    124.87     0.01                             rotr64 (blake2-impl.h:155 @ 89fb)
  0.00    124.88     0.01                             rotr64 (blake2-impl.h:155 @ 8a3e)
  0.00    124.88     0.01                             rotr64 (blake2-impl.h:155 @ 8a6f)
  0.00    124.89     0.01                             rotr64 (blake2-impl.h:155 @ 8ab3)
  0.00    124.89     0.01                             rotr64 (blake2-impl.h:155 @ 8b07)
  0.00    124.90     0.01                             rotr64 (blake2-impl.h:155 @ 8b32)
  0.00    124.90     0.01                             rotr64 (blake2-impl.h:155 @ 8b3f)
  0.00    124.91     0.01                             rotr64 (blake2-impl.h:155 @ 8b63)
  0.00    124.91     0.01                             rotr64 (blake2-impl.h:155 @ 8b77)
  0.00    124.92     0.01                             rotr64 (blake2-impl.h:155 @ 8bb3)
  0.00    124.92     0.01                             rotr64 (blake2-impl.h:155 @ 8c0e)
  0.00    124.93     0.01                             rotr64 (blake2-impl.h:155 @ 8c14)
  0.00    124.93     0.01                             rotr64 (blake2-impl.h:155 @ 8c46)
  0.00    124.94     0.01                             rotr64 (blake2-impl.h:155 @ 8c56)
  0.00    124.94     0.01                             rotr64 (blake2-impl.h:155 @ 8cee)
  0.00    124.95     0.01                             rotr64 (blake2-impl.h:155 @ 8cf7)
  0.00    124.95     0.01                             rotr64 (blake2-impl.h:155 @ 8d1f)
  0.00    124.96     0.01                             rotr64 (blake2-impl.h:155 @ 8eff)
  0.00    124.96     0.01                             rotr64 (blake2-impl.h:155 @ 901e)
  0.00    124.97     0.01                             rotr64 (blake2-impl.h:155 @ 91a7)
  0.00    124.97     0.01                             rotr64 (blake2-impl.h:155 @ 9272)
  0.00    124.98     0.01                             rotr64 (blake2-impl.h:155 @ 92b2)
  0.00    124.98     0.01                             rotr64 (blake2-impl.h:155 @ 934e)
  0.00    124.99     0.01                             rotr64 (blake2-impl.h:155 @ 9373)
  0.00    124.99     0.01                             rotr64 (blake2-impl.h:155 @ 9394)
  0.00    125.00     0.01                             rotr64 (blake2-impl.h:155 @ 93d6)
  0.00    125.00     0.01                             rotr64 (blake2-impl.h:155 @ 946e)
  0.00    125.01     0.01                             rotr64 (blake2-impl.h:155 @ 9477)
  0.00    125.01     0.01                             rotr64 (blake2-impl.h:155 @ 956e)
  0.00    125.02     0.01                             rotr64 (blake2-impl.h:155 @ 961e)
  0.00    125.02     0.01                             rotr64 (blake2-impl.h:155 @ 966e)
  0.00    125.03     0.01                             rotr64 (blake2-impl.h:155 @ 967f)
  0.00    125.03     0.01                             rotr64 (blake2-impl.h:155 @ 96a3)
  0.00    125.04     0.01                             rotr64 (blake2-impl.h:155 @ 96b7)
  0.00    125.04     0.01                             rotr64 (blake2-impl.h:155 @ 96f3)
  0.00    125.05     0.01                             rotr64 (blake2-impl.h:155 @ 970e)
  0.00    125.05     0.01                             rotr64 (blake2-impl.h:155 @ 971f)
  0.00    125.06     0.01                             rotr64 (blake2-impl.h:155 @ 983a)
  0.00    125.06     0.01                             rotr64 (blake2-impl.h:155 @ 9927)
  0.00    125.07     0.01                             rotr64 (blake2-impl.h:155 @ 992e)
  0.00    125.07     0.01                             rotr64 (blake2-impl.h:155 @ 99b3)
  0.00    125.08     0.01                             rotr64 (blake2-impl.h:155 @ 9a3f)
  0.00    125.08     0.01                             rotr64 (blake2-impl.h:155 @ 9a92)
  0.00    125.09     0.01                             rotr64 (blake2-impl.h:155 @ 9b2b)
  0.00    125.09     0.01                             rotr64 (blake2-impl.h:155 @ 9b63)
  0.00    125.10     0.01                             rotr64 (blake2-impl.h:155 @ 9be6)
  0.00    125.10     0.01                             rotr64 (blake2-impl.h:155 @ 9c2c)
  0.00    125.11     0.01                             rotr64 (blake2-impl.h:155 @ 9c63)
  0.00    125.11     0.01                             rs_appendflush (delta.c:309 @ 62c1)
  0.00    125.12     0.01                             rs_block_sig_ptr (sumset.c:106 @ 46a0)
  0.00    125.12     0.01                             rs_block_sig_ptr (sumset.c:105 @ 46a4)
  0.00    125.13     0.01                             rs_block_sig_ptr (sumset.c:106 @ 49a3)
  0.00    125.13     0.01                             rs_block_sig_ptr (sumset.c:105 @ 49a8)
  0.00    125.14     0.01                             rs_block_sig_size (sumset.c:95 @ 4990)
  0.00    125.14     0.01                             rs_build_hash_table (sumset.c:286 @ 4972)
  0.00    125.15     0.01                             rs_getinput (delta.c:209 @ 62d0)
  0.00    125.15     0.01                             rs_infilebuf_fill (buf.c:126 @ 55d1)
  0.00    125.16     0.01                             rs_infilebuf_fill (buf.c:81 @ 55e8)
  0.00    125.16     0.01                             rs_infilebuf_fill (buf.c:103 @ 5604)
  0.00    125.17     0.01                             rs_infilebuf_fill (buf.c:117 @ 5688)
  0.00    125.17     0.01                             rs_job_drive (job.c:157 @ 6946)
  0.00    125.18     0.01                             rs_job_drive (job.c:170 @ 6958)
  0.00    125.18     0.01                             rs_job_drive (job.c:167 @ 69a5)
  0.00    125.19     0.01                             rs_loadsig_s_strong (readsums.c:77 @ 7d2f)
  0.00    125.19     0.01                             rs_loadsig_s_strong (readsums.c:77 @ 7d3e)
  0.00    125.20     0.01                             rs_loadsig_s_strong (readsums.c:76 @ 7d43)
  0.00    125.20     0.01                             rs_outfilebuf_drain (buf.c:157 @ 56e0)
  0.00    125.21     0.01                             rs_scoop_input (scoop.c:87 @ 8010)
  0.00    125.21     0.01                             rs_scoop_input (scoop.c:98 @ 801a)
  0.00    125.22     0.01                             rs_signature_calc_strong_sum (sumset.h:133 @ 47e5)
  0.00    125.22     0.01                             rs_signature_strongsum_kind (sumset.h:117 @ 47ec)
  0.00    125.23     0.01                             rs_signature_weaksum_kind (sumset.h:110 @ 4641)
  0.00    125.23     0.00  2097925     0.00     0.00  rs_scoop_readahead (scoop.c:149 @ 8100)
  0.00    125.23     0.00  1545442     0.00     0.00  blake2b_update (blake2b-ref.c:222 @ a060)
  0.00    125.23     0.00  1048578     0.00     0.00  rs_scoop_total_avail (scoop.c:228 @ 8230)
  0.00    125.23     0.00    32776     0.00     0.00  rs_tube_write (tube.c:193 @ 8460)
  0.00    125.23     0.00    16388     0.00     0.00  rs_int_len (netint.c:120 @ 76a0)
  0.00    125.23     0.00    16388     0.00     0.00  rs_squirt_netint (netint.c:65 @ 7530)
  0.00    125.23     0.00    16387     0.00     0.00  rs_squirt_byte (netint.c:52 @ 7500)
  0.00    125.23     0.00    16384     0.00     0.00  rs_emit_literal_cmd (emit.c:48 @ 63c0)
  0.00    125.23     0.00    16384     0.00     0.00  rs_tube_copy (tube.c:179 @ 8440)
  0.00    125.23     0.00       12     0.00     0.00  rs_alloc (util.c:50 @ 4f10)
  0.00    125.23     0.00        8     0.00     0.00  rs_bzero (util.c:34 @ 4ea0)
  0.00    125.23     0.00        6     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4ec0)
  0.00    125.23     0.00        3     0.00     0.00  rs_filebuf_free (buf.c:68 @ 5560)
  0.00    125.23     0.00        3     0.00     0.00  rs_filebuf_new (buf.c:57 @ 5500)
  0.00    125.23     0.00        3     0.00     0.00  rs_log0 (trace.c:97 @ 4e00)
  0.00    125.23     0.00        3     0.00     0.00  rs_log_va (trace.c:76 @ 4cb0)
  0.00    125.23     0.00        3     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4da0)
  0.00    125.23     0.00        2     0.00     0.00  rs_emit_copy_cmd (emit.c:81 @ 6460)
  0.00    125.23     0.00        2     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00    125.23     0.00        2     0.00     0.00  rs_job_drive (job.c:154 @ 6910)
  0.00    125.23     0.00        2     0.00     0.00  rs_job_free (job.c:67 @ 6740)
  0.00    125.23     0.00        2     0.00     0.00  rs_job_new (job.c:49 @ 66e0)
  0.00    125.23     0.00        2     0.00     0.00  rs_whole_run (whole.c:61 @ 5040)
  0.00    125.23     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:60 @ 6640)
  0.00    125.23     0.00        1     0.00     0.00  _hashtable_new (hashtable.c:37 @ 6560)
  0.00    125.23     0.00        1     0.00     0.00  rs_delta_begin (delta.c:387 @ 6310)
  0.00    125.23     0.00        1     0.00     0.00  rs_delta_s_end (delta.c:198 @ 5930)
  0.00    125.23     0.00        1     0.00     0.00  rs_delta_s_flush (delta.c:161 @ 5950)
  0.00    125.23     0.00        1     0.00     0.00  rs_delta_s_header (delta.c:375 @ 5880)
  0.00    125.23     0.00        1     0.00     0.00  rs_emit_delta_header (emit.c:41 @ 63a0)
  0.00    125.23     0.00        1     0.00     0.00  rs_emit_end_cmd (emit.c:124 @ 6540)
  0.00    125.23     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00    125.23     0.00        1     0.00     0.00  rs_loadsig_begin (readsums.c:138 @ 7d80)
  0.00    125.23     0.00        1     0.00     0.00  rs_loadsig_s_blocklen (readsums.c:107 @ 7c20)
  0.00    125.23     0.00        1     0.00     0.00  rs_loadsig_s_magic (readsums.c:125 @ 7b80)
  0.00    125.23     0.00        1     0.00     0.00  rs_loadsig_s_stronglen (readsums.c:85 @ 7c90)
  0.00    125.23     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00    125.23     0.00        1     0.00     0.00  rs_signature_done (sumset.c:219 @ 45f0)
