Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01     52.18     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9509)
  0.01     52.18     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9613)
  0.01     52.19     0.01                             blake2b_compress (blake2b-ref.c:208 @ 961c)
  0.01     52.19     0.01                             blake2b_compress (blake2b-ref.c:208 @ 968b)
  0.01     52.20     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96a6)
  0.01     52.20     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9759)
  0.01     52.21     0.01                             blake2b_compress (blake2b-ref.c:209 @ 976a)
  0.01     52.21     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97a7)
  0.01     52.22     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9894)
  0.01     52.22     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98a1)
  0.01     52.23     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99d3)
  0.01     52.23     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a20)
  0.01     52.24     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a98)
  0.01     52.24     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9aeb)
  0.01     52.25     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b3b)
  0.01     52.25     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bcd)
  0.01     52.26     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bf2)
  0.01     52.26     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9e20)
  0.01     52.27     0.01                             blake2b_update (blake2b-ref.c:237 @ 9e27)
  0.01     52.27     0.01                             rotr64 (blake2-impl.h:155 @ 86a2)
  0.01     52.28     0.01                             rotr64 (blake2-impl.h:155 @ 8716)
  0.01     52.28     0.01                             rotr64 (blake2-impl.h:155 @ 87ef)
  0.01     52.29     0.01                             rotr64 (blake2-impl.h:155 @ 8863)
  0.01     52.29     0.01                             rotr64 (blake2-impl.h:155 @ 8aae)
  0.01     52.30     0.01                             rotr64 (blake2-impl.h:155 @ 8adf)
  0.01     52.30     0.01                             rotr64 (blake2-impl.h:155 @ 8bc3)
  0.01     52.31     0.01                             rotr64 (blake2-impl.h:155 @ 8be7)
  0.01     52.31     0.01                             rotr64 (blake2-impl.h:155 @ 8cb6)
  0.01     52.32     0.01                             rotr64 (blake2-impl.h:155 @ 8cc6)
  0.01     52.32     0.01                             rotr64 (blake2-impl.h:155 @ 8d42)
  0.01     52.33     0.01                             rotr64 (blake2-impl.h:155 @ 8d67)
