Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.12      7.40     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9aeb)
  0.12      7.41     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b61)
  0.12      7.42     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bac)
  0.12      7.43     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bc6)
  0.12      7.44     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c80)
  0.12      7.45     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c9f)
  0.12      7.46     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cda)
  0.12      7.47     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9e15)
  0.12      7.48     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9e19)
  0.12      7.49     0.01                             blake2b_init0 (blake2b-ref.c:77 @ 9eb5)
  0.12      7.50     0.01                             blake2b_update (blake2b-ref.c:235 @ 9dd8)
  0.12      7.51     0.01                             rotr64 (blake2-impl.h:155 @ 86a2)
  0.12      7.52     0.01                             rotr64 (blake2-impl.h:155 @ 86ff)
  0.12      7.53     0.01                             rotr64 (blake2-impl.h:155 @ 874b)
  0.12      7.54     0.01                             rotr64 (blake2-impl.h:155 @ 877b)
  0.12      7.55     0.01                             rotr64 (blake2-impl.h:155 @ 87a9)
  0.12      7.56     0.01                             rotr64 (blake2-impl.h:155 @ 886d)
  0.12      7.57     0.01                             rotr64 (blake2-impl.h:155 @ 8899)
  0.12      7.58     0.01                             rotr64 (blake2-impl.h:155 @ 894d)
  0.12      7.59     0.01                             rotr64 (blake2-impl.h:155 @ 8990)
  0.12      7.60     0.01                             rotr64 (blake2-impl.h:155 @ 89d2)
  0.12      7.61     0.01                             rotr64 (blake2-impl.h:155 @ 8a9a)
  0.12      7.62     0.01                             rotr64 (blake2-impl.h:155 @ 8adf)
  0.12      7.63     0.01                             rotr64 (blake2-impl.h:155 @ 8bc3)
  0.12      7.64     0.01                             rotr64 (blake2-impl.h:155 @ 8bdd)
  0.12      7.65     0.01                             rotr64 (blake2-impl.h:155 @ 8bf1)
  0.12      7.66     0.01                             rotr64 (blake2-impl.h:155 @ 8c4f)
  0.12      7.67     0.01                             rotr64 (blake2-impl.h:155 @ 8cc6)
  0.12      7.68     0.01                             rotr64 (blake2-impl.h:155 @ 8d42)
  0.12      7.69     0.01                             rotr64 (blake2-impl.h:155 @ 8dc3)
  0.12      7.70     0.01                             rotr64 (blake2-impl.h:155 @ 8de1)
  0.12      7.71     0.01                             rotr64 (blake2-impl.h:155 @ 8e6e)
  0.12      7.72     0.01                             rotr64 (blake2-impl.h:155 @ 8e82)
  0.12      7.73     0.01                             rotr64 (blake2-impl.h:155 @ 8f79)
  0.12      7.74     0.01                             rotr64 (blake2-impl.h:155 @ 9008)
  0.12      7.75     0.01                             rotr64 (blake2-impl.h:155 @ 9058)
  0.12      7.76     0.01                             rotr64 (blake2-impl.h:155 @ 90b5)
  0.12      7.77     0.01                             rotr64 (blake2-impl.h:155 @ 90e1)
  0.12      7.78     0.01                             rotr64 (blake2-impl.h:155 @ 9183)
  0.12      7.79     0.01                             rotr64 (blake2-impl.h:155 @ 922e)
  0.12      7.80     0.01                             rotr64 (blake2-impl.h:155 @ 925f)
  0.12      7.81     0.01                             rotr64 (blake2-impl.h:155 @ 929c)
  0.12      7.82     0.01                             rotr64 (blake2-impl.h:155 @ 92f7)
  0.12      7.83     0.01                             rotr64 (blake2-impl.h:155 @ 9404)
  0.12      7.84     0.01                             rotr64 (blake2-impl.h:155 @ 947c)
  0.12      7.85     0.01                             rotr64 (blake2-impl.h:155 @ 94c2)
  0.12      7.86     0.01                             rotr64 (blake2-impl.h:155 @ 9543)
  0.12      7.87     0.01                             rotr64 (blake2-impl.h:155 @ 9561)
  0.12      7.88     0.01                             rotr64 (blake2-impl.h:155 @ 95d7)
  0.12      7.89     0.01                             rotr64 (blake2-impl.h:155 @ 9602)
  0.12      7.90     0.01                             rotr64 (blake2-impl.h:155 @ 960f)
  0.12      7.91     0.01                             rotr64 (blake2-impl.h:155 @ 977e)
  0.12      7.92     0.01                             rotr64 (blake2-impl.h:155 @ 97d8)
  0.12      7.93     0.01                             rotr64 (blake2-impl.h:155 @ 9824)
  0.12      7.94     0.01                             rotr64 (blake2-impl.h:155 @ 984d)
  0.12      7.95     0.01                             rotr64 (blake2-impl.h:155 @ 98aa)
  0.12      7.96     0.01                             rotr64 (blake2-impl.h:155 @ 98be)
  0.12      7.97     0.01                             rotr64 (blake2-impl.h:155 @ 98d2)
  0.12      7.98     0.01                             rotr64 (blake2-impl.h:155 @ 9903)
  0.12      7.99     0.01                             rotr64 (blake2-impl.h:155 @ 9935)
  0.12      8.00     0.01                             rotr64 (blake2-impl.h:155 @ 9950)
  0.12      8.01     0.01                             rotr64 (blake2-impl.h:155 @ 99c2)
  0.12      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 9a0e)
  0.12      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 9a1c)
  0.12      8.04     0.01                             rotr64 (blake2-impl.h:155 @ 9a58)
  0.12      8.05     0.01                             rotr64 (blake2-impl.h:155 @ 9aaf)
  0.12      8.06     0.01                             rotr64 (blake2-impl.h:155 @ 9ab9)
  0.12      8.07     0.01                             rotr64 (blake2-impl.h:155 @ 9ac3)
  0.12      8.08     0.01                             rotr64 (blake2-impl.h:155 @ 9add)
  0.12      8.09     0.01                             rotr64 (blake2-impl.h:155 @ 9b70)
  0.12      8.10     0.01                             rotr64 (blake2-impl.h:155 @ 9b84)
  0.12      8.11     0.01                             rotr64 (blake2-impl.h:155 @ 9b9b)
  0.12      8.12     0.01                             rotr64 (blake2-impl.h:155 @ 9bc9)
  0.12      8.13     0.01                             rotr64 (blake2-impl.h:155 @ 9c03)
  0.12      8.14     0.01                             rotr64 (blake2-impl.h:155 @ 9c9c)
  0.12      8.15     0.01                             rotr64 (blake2-impl.h:155 @ 9cbd)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8636)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86d1)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:200 @ 872e)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87db)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8806)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89b2)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8adc)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b12)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b27)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4b)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b7a)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b84)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b8b)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c2a)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c4c)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c87)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d25)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d46)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d4d)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d61)
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d89)
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e5b)
  0.06      8.27     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f57)
  0.06      8.27     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f69)
