Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01     83.55     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d5a)
  0.01     83.55     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d61)
  0.01     83.56     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d72)
  0.01     83.56     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d7c)
  0.01     83.57     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8dea)
  0.01     83.57     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ea5)
  0.01     83.58     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f8b)
  0.01     83.58     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9002)
  0.01     83.59     0.01                             blake2b_compress (blake2b-ref.c:204 @ 904c)
  0.01     83.59     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90db)
  0.01     83.60     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.01     83.60     0.01                             blake2b_compress (blake2b-ref.c:205 @ 913c)
  0.01     83.61     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9244)
  0.01     83.61     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9262)
  0.01     83.62     0.01                             blake2b_compress (blake2b-ref.c:206 @ 934b)
  0.01     83.62     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9383)
  0.01     83.63     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93c2)
  0.01     83.63     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93d7)
  0.01     83.64     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9434)
  0.01     83.64     0.01                             blake2b_compress (blake2b-ref.c:206 @ 943b)
  0.01     83.65     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9537)
  0.01     83.65     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95d5)
  0.01     83.66     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95fd)
  0.01     83.66     0.01                             blake2b_compress (blake2b-ref.c:208 @ 970b)
  0.01     83.67     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9712)
  0.01     83.67     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9743)
  0.01     83.68     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9782)
  0.01     83.68     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97d6)
  0.01     83.69     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9836)
  0.01     83.69     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9847)
  0.01     83.70     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9931)
  0.01     83.70     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99c4)
  0.01     83.71     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99e2)
  0.01     83.71     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9ad2)
  0.01     83.72     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b0c)
  0.01     83.72     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b96)
  0.01     83.73     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9bed)
  0.01     83.73     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c11)
  0.01     83.74     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c2b)
  0.01     83.74     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c6b)
  0.01     83.75     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cba)
  0.01     83.75     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d7f)
  0.01     83.76     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9dd6)
  0.01     83.76     0.01                             blake2b_final (blake2b-ref.c:269 @ a309)
  0.01     83.77     0.01                             blake2b_final (blake2b-ref.c:270 @ a30b)
  0.01     83.77     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9ed7)
  0.01     83.78     0.01                             blake2b_init_param (blake2b-ref.c:94 @ a069)
  0.01     83.78     0.01                             blake2b_init_param (blake2b-ref.c:92 @ a06a)
  0.01     83.79     0.01                             blake2b_update (blake2b-ref.c:221 @ 9e60)
  0.01     83.79     0.01                             blake2b_update (blake2b-ref.c:242 @ 9e9f)
  0.01     83.80     0.01                             blake2b_update (blake2b-ref.c:243 @ 9eaa)
  0.01     83.80     0.01                             blake2b_update (blake2b-ref.c:230 @ 9ec0)
  0.01     83.81     0.01                             blake2b_update (blake2b-ref.c:231 @ 9ecb)
  0.01     83.81     0.01                             blake2b_update (blake2b-ref.c:233 @ 9edb)
  0.01     83.82     0.01                             hashtable_add (hashtable.h:306 @ 4bbd)
  0.01     83.82     0.01                             rabinkarp_update (rabinkarp.c:103 @ 80ff)
  0.01     83.83     0.01                             rabinkarp_update (rabinkarp.c:104 @ 8103)
  0.01     83.83     0.01                             rotr64 (blake2-impl.h:155 @ 8792)
  0.01     83.84     0.01                             rotr64 (blake2-impl.h:155 @ 885a)
  0.01     83.84     0.01                             rotr64 (blake2-impl.h:155 @ 8908)
  0.01     83.85     0.01                             rotr64 (blake2-impl.h:155 @ 891f)
  0.01     83.85     0.01                             rotr64 (blake2-impl.h:155 @ 8a3e)
  0.01     83.86     0.01                             rotr64 (blake2-impl.h:155 @ 8ada)
  0.01     83.86     0.01                             rotr64 (blake2-impl.h:155 @ 8aee)
  0.01     83.87     0.01                             rotr64 (blake2-impl.h:155 @ 8bca)
  0.01     83.87     0.01                             rotr64 (blake2-impl.h:155 @ 8bf2)
  0.01     83.88     0.01                             rotr64 (blake2-impl.h:155 @ 8bff)
  0.01     83.88     0.01                             rotr64 (blake2-impl.h:155 @ 8ca7)
  0.01     83.89     0.01                             rotr64 (blake2-impl.h:155 @ 8d53)
  0.01     83.89     0.01                             rotr64 (blake2-impl.h:155 @ 8d7f)
  0.01     83.90     0.01                             rotr64 (blake2-impl.h:155 @ 8de6)
  0.01     83.90     0.01                             rotr64 (blake2-impl.h:155 @ 8eab)
  0.01     83.91     0.01                             rotr64 (blake2-impl.h:155 @ 8f87)
  0.01     83.91     0.01                             rotr64 (blake2-impl.h:155 @ 8fb2)
  0.01     83.92     0.01                             rotr64 (blake2-impl.h:155 @ 8fcf)
  0.01     83.92     0.01                             rotr64 (blake2-impl.h:155 @ 9013)
  0.01     83.93     0.01                             rotr64 (blake2-impl.h:155 @ 9067)
  0.01     83.93     0.01                             rotr64 (blake2-impl.h:155 @ 90b3)
  0.01     83.94     0.01                             rotr64 (blake2-impl.h:155 @ 90d7)
  0.01     83.94     0.01                             rotr64 (blake2-impl.h:155 @ 924e)
  0.01     83.95     0.01                             rotr64 (blake2-impl.h:155 @ 926e)
  0.01     83.95     0.01                             rotr64 (blake2-impl.h:155 @ 9347)
  0.01     83.96     0.01                             rotr64 (blake2-impl.h:155 @ 937f)
  0.01     83.96     0.01                             rotr64 (blake2-impl.h:155 @ 93be)
  0.01     83.97     0.01                             rotr64 (blake2-impl.h:155 @ 93d3)
  0.01     83.97     0.01                             rotr64 (blake2-impl.h:155 @ 9412)
  0.01     83.98     0.01                             rotr64 (blake2-impl.h:155 @ 9513)
  0.01     83.98     0.01                             rotr64 (blake2-impl.h:155 @ 952e)
  0.01     83.99     0.01                             rotr64 (blake2-impl.h:155 @ 9534)
  0.01     83.99     0.01                             rotr64 (blake2-impl.h:155 @ 95f2)
  0.01     84.00     0.01                             rotr64 (blake2-impl.h:155 @ 960e)
  0.01     84.00     0.01                             rotr64 (blake2-impl.h:155 @ 973f)
  0.01     84.01     0.01                             rotr64 (blake2-impl.h:155 @ 97e7)
  0.01     84.01     0.01                             rotr64 (blake2-impl.h:155 @ 9833)
  0.01     84.02     0.01                             rotr64 (blake2-impl.h:155 @ 9843)
  0.01     84.02     0.01                             rotr64 (blake2-impl.h:155 @ 98ae)
  0.01     84.03     0.01                             rotr64 (blake2-impl.h:155 @ 993e)
  0.01     84.03     0.01                             rotr64 (blake2-impl.h:155 @ 99ce)
  0.01     84.04     0.01                             rotr64 (blake2-impl.h:155 @ 99da)
  0.01     84.04     0.01                             rotr64 (blake2-impl.h:155 @ 9ace)
  0.01     84.05     0.01                             rotr64 (blake2-impl.h:155 @ 9b0f)
  0.01     84.05     0.01                             rotr64 (blake2-impl.h:155 @ 9bf3)
  0.01     84.06     0.01                             rotr64 (blake2-impl.h:155 @ 9c17)
  0.01     84.06     0.01                             rotr64 (blake2-impl.h:155 @ 9c32)
  0.01     84.07     0.01                             rotr64 (blake2-impl.h:155 @ 9c67)
  0.01     84.07     0.01                             rotr64 (blake2-impl.h:155 @ 9cb4)
  0.01     84.08     0.01                             rotr64 (blake2-impl.h:155 @ 9d33)
  0.01     84.08     0.01                             rotr64 (blake2-impl.h:155 @ 9d86)
  0.01     84.09     0.01                             rotr64 (blake2-impl.h:155 @ 9dd2)
  0.01     84.09     0.01                             rotr64 (blake2-impl.h:155 @ 9e03)
  0.01     84.10     0.01                             rs_block_match_cmp (sumset.c:76 @ 4839)
  0.01     84.10     0.01                             rs_block_sig_init (sumset.c:37 @ 49f0)
  0.01     84.11     0.01                             rs_block_sig_init (sumset.c:35 @ 49f4)
  0.01     84.11     0.01                             rs_block_sig_ptr (sumset.c:105 @ 46a4)
  0.01     84.12     0.01                             rs_block_sig_size (sumset.c:95 @ 469c)
  0.01     84.12     0.01                             rs_calc_strong_sum (checksum.c:65 @ 5904)
  0.01     84.13     0.01                             rs_delta_s_flush (delta.c:304 @ 5e8b)
  0.01     84.13     0.01                             rs_loadsig_s_strong (readsums.c:77 @ 7d3f)
  0.01     84.14     0.01                             rs_outfilebuf_drain (buf.c:151 @ 578d)
  0.01     84.14     0.01                             rs_outfilebuf_drain (buf.c:169 @ 5790)
  0.01     84.15     0.01                             rs_scoop_input (scoop.c:87 @ 81b0)
  0.01     84.15     0.01                             rs_scoop_input (scoop.c:97 @ 81b7)
  0.01     84.16     0.01                             rs_suck_n4 (netint.c:115 @ 7694)
  0.01     84.16     0.01                             rs_tube_catchup (tube.c:156 @ 8422)
  0.01     84.17     0.01                             rs_tube_catchup (tube.c:140 @ 84c6)
  0.01     84.17     0.01                             rs_tube_catchup_write (tube.c:81 @ 84b1)
  0.00     84.17     0.00  2097925     0.00     0.00  rs_scoop_readahead (scoop.c:149 @ 82a0)
  0.00     84.17     0.00  1048576     0.00     0.00  rs_signature_add_block (sumset.c:228 @ 4630)
  0.00     84.17     0.00   654956     0.00     0.00  blake2b_final (blake2b-ref.c:249 @ a220)
  0.00     84.17     0.00   654956     0.00     0.00  blake2b_update (blake2b-ref.c:222 @ a200)
  0.00     84.17     0.00   654956     0.00     0.00  rs_calc_strong_sum (checksum.c:59 @ 58b0)
  0.00     84.17     0.00    32776     0.00     0.00  rs_tube_write (tube.c:193 @ 8600)
  0.00     84.17     0.00    16388     0.00     0.00  rs_int_len (netint.c:120 @ 76b0)
  0.00     84.17     0.00    16388     0.00     0.00  rs_squirt_netint (netint.c:65 @ 7540)
  0.00     84.17     0.00    16387     0.00     0.00  rs_squirt_byte (netint.c:52 @ 7510)
  0.00     84.17     0.00    16384     0.00     0.00  rs_emit_literal_cmd (emit.c:48 @ 6370)
  0.00     84.17     0.00    16384     0.00     0.00  rs_tube_copy (tube.c:179 @ 85e0)
  0.00     84.17     0.00       12     0.00     0.00  rs_alloc (util.c:50 @ 4fe0)
  0.00     84.17     0.00        8     0.00     0.00  rs_bzero (util.c:34 @ 4f70)
  0.00     84.17     0.00        6     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4f90)
  0.00     84.17     0.00        3     0.00     0.00  rs_filebuf_free (buf.c:68 @ 5630)
  0.00     84.17     0.00        3     0.00     0.00  rs_filebuf_new (buf.c:57 @ 55d0)
  0.00     84.17     0.00        3     0.00     0.00  rs_log0 (trace.c:97 @ 4ed0)
  0.00     84.17     0.00        3     0.00     0.00  rs_log_va (trace.c:76 @ 4d80)
  0.00     84.17     0.00        3     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4e70)
  0.00     84.17     0.00        2     0.00     0.00  rs_emit_copy_cmd (emit.c:81 @ 6410)
  0.00     84.17     0.00        2     0.00     0.00  rs_emit_end_cmd (emit.c:124 @ 64f0)
  0.00     84.17     0.00        2     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00     84.17     0.00        2     0.00     0.00  rs_job_drive (job.c:154 @ 6920)
  0.00     84.17     0.00        2     0.00     0.00  rs_job_free (job.c:67 @ 6750)
  0.00     84.17     0.00        2     0.00     0.00  rs_job_new (job.c:49 @ 66f0)
  0.00     84.17     0.00        2     0.00     0.00  rs_whole_run (whole.c:61 @ 5110)
  0.00     84.17     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:69 @ 6670)
  0.00     84.17     0.00        1     0.00     0.00  _hashtable_new (hashtable.c:37 @ 6550)
  0.00     84.17     0.00        1     0.00     0.00  rs_delta_begin (delta.c:387 @ 62c0)
  0.00     84.17     0.00        1     0.00     0.00  rs_delta_s_end (delta.c:198 @ 59e0)
  0.00     84.17     0.00        1     0.00     9.54  rs_delta_s_flush (delta.c:161 @ 5a00)
  0.00     84.17     0.00        1     0.00     0.00  rs_delta_s_header (delta.c:375 @ 5930)
  0.00     84.17     0.00        1     0.00     0.00  rs_emit_delta_header (emit.c:41 @ 6350)
  0.00     84.17     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00     84.17     0.00        1     0.00     0.00  rs_loadsig_begin (readsums.c:138 @ 7d90)
  0.00     84.17     0.00        1     0.00     0.00  rs_loadsig_s_blocklen (readsums.c:107 @ 7c30)
  0.00     84.17     0.00        1     0.00     0.00  rs_loadsig_s_magic (readsums.c:125 @ 7b90)
  0.00     84.17     0.00        1     0.00     0.00  rs_loadsig_s_stronglen (readsums.c:85 @ 7ca0)
  0.00     84.17     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00     84.17     0.00        1     0.00     0.00  rs_signature_done (sumset.c:219 @ 45f0)
  0.00     84.17     0.00        1     0.00     0.00  rs_signature_init (sumset.c:189 @ 4520)
  0.00     84.17     0.00        1     0.00     0.00  rs_squirt_n4 (netint.c:80 @ 7580)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 84.17 seconds

index % time    self  children    called     name
                0.00    0.00       1/537395200     rs_findmatch (delta.c:244 @ 5a7b) [490]
                3.78    0.00 537395199/537395200     rs_findmatch (delta.c:244 @ 5f1b) [4]
[5]      4.5    3.78    0.00 537395200         rs_signature_find_match (sumset.c:247 @ 4720) [5]
-----------------------------------------------
                0.06    0.00 1048577/1048577     rs_job_work (job.c:126 @ 67eb) [50]
[57]     0.1    0.06    0.00 1048577         rs_delta_s_scan (delta.c:120 @ 5e90) [57]
-----------------------------------------------
                0.00    0.00       1/4834062     rs_delta_s_flush (delta.c:170 @ 5a3d) [486]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 5cef) [487]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 5e76) [488]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 60ed) [489]
                0.00    0.00       2/4834062     rs_processmiss (delta.c:351 @ 6280) [481]
                0.00    0.00   16382/4834062     rs_processmiss (delta.c:350 @ 5fae) [478]
                0.00    0.00  524285/4834062     rs_processmatch (delta.c:330 @ 620b) [475]
                0.01    0.00 1048577/4834062     rabinkarp_init (rabinkarp.h:62 @ 5ecb) [336]
                0.03    0.00 3244812/4834062     rs_job_work (job.c:125 @ 67e0) [69]
[68]     0.0    0.04    0.00 4834062         rs_tube_catchup (tube.c:137 @ 83f0) [68]
-----------------------------------------------
                0.00    0.00  654956/5894604     blake2b_update (blake2b-ref.c:234 @ 9ef0) [476]
                0.00    0.00  654956/5894604     blake2b_update (blake2b-ref.c:224 @ a20a) [477]
                0.00    0.00  654956/5894604     blake2b_final (blake2b-ref.c:262 @ a2bb) [176]
                0.02    0.00 3929736/5894604     blake2b_increment_counter (blake2b-ref.c:69 @ 9f50) [73]
[70]     0.0    0.04    0.00 5894604         blake2b_compress (blake2b-ref.c:178 @ 8640) [70]
-----------------------------------------------
                0.02    0.00 1147652/1147652     rs_job_drive (job.c:161 @ 6990) [89]
[101]    0.0    0.02    0.00 1147652         rs_infilebuf_fill (buf.c:78 @ 5670) [101]
-----------------------------------------------
                0.02    0.00 1146882/1146882     rs_job_drive (job.c:171 @ 696d) [144]
[102]    0.0    0.02    0.00 1146882         rs_outfilebuf_drain (buf.c:131 @ 5760) [102]
-----------------------------------------------
                0.02    0.00 1048837/1048837     rs_suck_n4 (netint.c:114 @ 7687) [91]
[103]    0.0    0.02    0.00 1048837         rs_suck_netint (netint.c:95 @ 75f0) [103]
-----------------------------------------------
                0.01    0.00 1048837/2097925     rs_suck_netint (netint.c:101 @ 760e) [474]
                0.01    0.00 1049088/2097925     rs_loadsig_s_strong (readsums.c:77 @ 7d4e) [337]
[177]    0.0    0.01    0.00 2097925         rs_scoop_read (scoop.c:193 @ 8340) [177]
                0.00    0.00 2097925/2097925     rs_scoop_readahead (scoop.c:149 @ 82a0) [491]
-----------------------------------------------
                0.01    0.00 1147652/1147652     rs_job_drive (job.c:166 @ 69a7) [318]
[178]    0.0    0.01    0.00 1147652         rs_job_iter (job.c:94 @ 67b0) [178]
-----------------------------------------------
                0.00    0.00     512/1049088     rs_scoop_readahead (scoop.c:162 @ 82f8) [479]
                0.01    0.00 1048576/1049088     rs_getinput (delta.c:209 @ 6290) [94]
[179]    0.0    0.01    0.00 1049088         rs_scoop_input (scoop.c:68 @ 8120) [179]
-----------------------------------------------
                0.00    0.00       1/1048837     rs_loadsig_s_magic (readsums.c:129 @ 7b9f) [484]
                0.00    0.00       1/1048837     rs_loadsig_s_blocklen (readsums.c:111 @ 7c3f) [483]
                0.00    0.00       1/1048837     rs_loadsig_s_stronglen (readsums.c:89 @ 7caf) [485]
                0.01    0.00 1048834/1048837     rs_loadsig_s_weak (readsums.c:61 @ 7bdf) [153]
[180]    0.0    0.01    0.00 1048837         rs_suck_n4 (netint.c:110 @ 7670) [180]
-----------------------------------------------
                0.01    0.00 1048834/1048834     rs_job_work (job.c:126 @ 67eb) [50]
[181]    0.0    0.01    0.00 1048834         rs_loadsig_s_weak (readsums.c:57 @ 7bd0) [181]
-----------------------------------------------
                0.00    0.00       1/1048578     rs_delta_s_flush (delta.c:161 @ 5a00) [482]
                0.01    0.00 1048577/1048578     rs_delta_s_scan (delta.c:120 @ 5eaf) [334]
[182]    0.0    0.01    0.00 1048578         rs_scoop_total_avail (scoop.c:228 @ 83d0) [182]
-----------------------------------------------
                0.01    0.00  654956/654956      rs_calc_strong_sum (checksum.c:64 @ 58f0) [100]
[183]    0.0    0.01    0.00  654956         blake2b_init (blake2b-ref.c:99 @ a080) [183]
-----------------------------------------------
                0.01    0.00  654956/654956      blake2b_init (blake2b-ref.c:114 @ a0cd) [243]
[184]    0.0    0.01    0.00  654956         blake2b_init_param (blake2b-ref.c:82 @ 9fa0) [184]
-----------------------------------------------
                0.00    0.00       1/524288      rs_appendflush (delta.c:304 @ 5d8e) [480]
                0.01    0.00  524287/524288      weaksum_update (checksum.h:86 @ 61c0) [335]
[185]    0.0    0.01    0.00  524288         rabinkarp_update (rabinkarp.c:88 @ 7f90) [185]
-----------------------------------------------
                0.01    0.00 1049088/1049088     rs_job_work (job.c:126 @ 67eb) [50]
[338]    0.0    0.01    0.00 1049088         rs_loadsig_s_strong (readsums.c:72 @ 7d30) [338]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67eb) [50]
[482]    0.0    0.00    0.00       1         rs_delta_s_flush (delta.c:161 @ 5a00) [482]
                0.00    0.00       1/1048578     rs_scoop_total_avail (scoop.c:228 @ 83d0) [182]
-----------------------------------------------
                0.00    0.00 2097925/2097925     rs_scoop_read (scoop.c:193 @ 8340) [177]
[491]    0.0    0.00    0.00 2097925         rs_scoop_readahead (scoop.c:149 @ 82a0) [491]
-----------------------------------------------
                0.00    0.00 1048576/1048576     rs_loadsig_add_sum (readsums.c:51 @ 7d69) [1799]
[492]    0.0    0.00    0.00 1048576         rs_signature_add_block (sumset.c:228 @ 4630) [492]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:66 @ 5912) [1456]
[493]    0.0    0.00    0.00  654956         blake2b_final (blake2b-ref.c:249 @ a220) [493]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:65 @ 5904) [463]
[494]    0.0    0.00    0.00  654956         blake2b_update (blake2b-ref.c:222 @ a200) [494]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_signature_strongsum_kind (sumset.h:117 @ 481e) [2711]
[495]    0.0    0.00    0.00  654956         rs_calc_strong_sum (checksum.c:59 @ 58b0) [495]
-----------------------------------------------
                0.00    0.00       1/32776       rs_squirt_netint (netint.c:75 @ 7598) [2735]
                0.00    0.00   16387/32776       rs_squirt_byte (netint.c:55 @ 7530) [331]
                0.00    0.00   16388/32776       rs_squirt_netint (netint.c:75 @ 7570) [2731]
[496]    0.0    0.00    0.00   32776         rs_tube_write (tube.c:193 @ 8600) [496]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:81 @ 6430) [1538]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:85 @ 643e) [1542]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:50 @ 63c0) [1573]
[497]    0.0    0.00    0.00   16388         rs_int_len (netint.c:120 @ 76b0) [497]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:111 @ 6489) [1552]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:113 @ 649f) [1554]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:69 @ 63ef) [1578]
[498]    0.0    0.00    0.00   16388         rs_squirt_netint (netint.c:65 @ 7540) [498]
-----------------------------------------------
                0.00    0.00       1/16387       rs_delta_s_end (delta.c:198 @ 59e0) [518]
                0.00    0.00       2/16387       rs_emit_copy_cmd (emit.c:111 @ 6489) [1552]
                0.00    0.00   16384/16387       rs_emit_literal_cmd (emit.c:63 @ 63d4) [1576]
[499]    0.0    0.00    0.00   16387         rs_squirt_byte (netint.c:52 @ 7510) [499]
-----------------------------------------------
                0.00    0.00       2/16384       rs_appendflush (delta.c:308 @ 6258) [1345]
                0.00    0.00   16382/16384       rs_appendmiss (delta.c:287 @ 5f7f) [12]
[500]    0.0    0.00    0.00   16384         rs_emit_literal_cmd (emit.c:48 @ 6370) [500]
-----------------------------------------------
                0.00    0.00       2/16384       rs_processmiss (delta.c:349 @ 6264) [2454]
                0.00    0.00   16382/16384       rs_processmiss (delta.c:349 @ 5f9d) [2451]
[501]    0.0    0.00    0.00   16384         rs_tube_copy (tube.c:179 @ 85e0) [501]
-----------------------------------------------
                0.00    0.00       1/12          rs_signature_init (sumset.c:206 @ 45db) [2703]
                0.00    0.00       3/12          rs_filebuf_new (buf.c:60 @ 55fa) [1636]
                0.00    0.00       8/12          rs_scoop_input (scoop.c:79 @ 8168) [2482]
[502]    0.0    0.00    0.00      12         rs_alloc (util.c:50 @ 4fe0) [502]
-----------------------------------------------
                0.00    0.00       1/8           rs_free_sumset (sumset.c:297 @ 4c90) [1692]
                0.00    0.00       2/8           rs_job_free (job.c:71 @ 6778) [1759]
                0.00    0.00       2/8           rs_job_drive (job.c:154 @ 6948) [1748]
                0.00    0.00       3/8           rs_filebuf_free (buf.c:70 @ 564c) [1631]
[503]    0.0    0.00    0.00       8         rs_bzero (util.c:34 @ 4f70) [503]
-----------------------------------------------
                0.00    0.00       1/6           rs_loadsig_begin (readsums.c:141 @ 7dbf) [1805]
                0.00    0.00       2/6           rs_job_new (job.c:52 @ 6709) [1778]
                0.00    0.00       3/6           rs_filebuf_new (buf.c:58 @ 55e9) [1635]
[504]    0.0    0.00    0.00       6         rs_alloc_struct0 (util.c:39 @ 4f90) [504]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:79 @ 51a9) [2858]
                0.00    0.00       2/3           rs_whole_run (whole.c:77 @ 519f) [2856]
[505]    0.0    0.00    0.00       3         rs_filebuf_free (buf.c:68 @ 5630) [505]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:72 @ 515d) [2852]
                0.00    0.00       2/3           rs_whole_run (whole.c:70 @ 514a) [2848]
[506]    0.0    0.00    0.00       3         rs_filebuf_new (buf.c:57 @ 55d0) [506]
-----------------------------------------------
                0.00    0.00       1/3           rs_signature_log_stats (sumset.c:264 @ 48fa) [2708]
                0.00    0.00       2/3           rs_log_stats (stats.c:36 @ 42b7) [1870]
[507]    0.0    0.00    0.00       3         rs_log0 (trace.c:97 @ 4ed0) [507]
-----------------------------------------------
                0.00    0.00       3/3           rs_log0 (trace.c:101 @ 4f4e) [1866]
[508]    0.0    0.00    0.00       3         rs_log_va (trace.c:76 @ 4d80) [508]
-----------------------------------------------
                0.00    0.00       3/3           rs_log_va (trace.c:91 @ 4e1c) [1883]
[509]    0.0    0.00    0.00       3         rs_trace_stderr (trace.c:106 @ 4e70) [509]
-----------------------------------------------
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 5e44) [1334]
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 60b8) [1338]
[510]    0.0    0.00    0.00       2         rs_emit_copy_cmd (emit.c:81 @ 6410) [510]
-----------------------------------------------
                0.00    0.00       1/2           rs_signature_done (sumset.c:219 @ 45f0) [527]
                0.00    0.00       1/2           rs_delta_s_end (delta.c:198 @ 59e0) [518]
[511]    0.0    0.00    0.00       2         rs_emit_end_cmd (emit.c:124 @ 64f0) [511]
-----------------------------------------------
                0.00    0.00       2/2           rs_log_stats (stats.c:35 @ 42a3) [1869]
[512]    0.0    0.00    0.00       2         rs_format_stats (stats.c:41 @ 40c0) [512]
-----------------------------------------------
                0.00    0.00       2/2           rs_whole_run (whole.c:74 @ 516b) [2853]
[513]    0.0    0.00    0.00       2         rs_job_drive (job.c:154 @ 6920) [513]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:119 @ 53fd) [1818]
                0.00    0.00       1/2           rs_delta_file (whole.c:136 @ 54dc) [1483]
[514]    0.0    0.00    0.00       2         rs_job_free (job.c:67 @ 6750) [514]
-----------------------------------------------
                0.00    0.00       1/2           rs_delta_begin (delta.c:390 @ 62d9) [1470]
                0.00    0.00       1/2           rs_loadsig_begin (readsums.c:141 @ 7da7) [1803]
[515]    0.0    0.00    0.00       2         rs_job_new (job.c:49 @ 66f0) [515]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:116 @ 537c) [1815]
                0.00    0.00       1/2           rs_delta_file (whole.c:132 @ 5458) [1480]
[516]    0.0    0.00    0.00       2         rs_whole_run (whole.c:61 @ 5110) [516]
-----------------------------------------------
