Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
 [137] blake2b_compress (blake2b-ref.c:201 @ 8929) [191] blake2b_compress (blake2b-ref.c:211 @ 9d50) [237] rotr64 (blake2-impl.h:155 @ 9d80)
 [253] blake2b_compress (blake2b-ref.c:201 @ 8952) [192] blake2b_compress (blake2b-ref.c:211 @ 9d76) [361] rs_alloc (util.c:50 @ 4fa0)
 [138] blake2b_compress (blake2b-ref.c:201 @ 8963) [67] blake2b_compress (blake2b-ref.c:213 @ 9dc2) [363] rs_alloc_struct0 (util.c:39 @ 4f50)
  [84] blake2b_compress (blake2b-ref.c:201 @ 8977) [41] blake2b_compress (blake2b-ref.c:214 @ 9dcc) [38] rs_appendmiss (delta.c:287 @ 5f3f)
 [139] blake2b_compress (blake2b-ref.c:201 @ 89e2) [124] blake2b_compress (blake2b-ref.c:213 @ 9de1) [42] rs_appendmiss (delta.c:291 @ 6008)
  [85] blake2b_compress (blake2b-ref.c:201 @ 89fc) [77] blake2b_compress (blake2b-ref.c:216 @ 9de6) [55] rs_appendmiss (delta.c:291 @ 6017)
 [140] blake2b_compress (blake2b-ref.c:201 @ 8a20) [351] blake2b_final (blake2b-ref.c:249 @ a1c0) [13] rs_appendmiss (delta.c:287 @ 605a)
 [141] blake2b_compress (blake2b-ref.c:201 @ 8a64) [107] blake2b_increment_counter (blake2b-ref.c:68 @ 9eda) [238] rs_appendmiss (delta.c:287 @ 606f)
  [86] blake2b_compress (blake2b-ref.c:202 @ 8aa8) [193] blake2b_increment_counter (blake2b-ref.c:69 @ 9ee9) [45] rs_block_match_init (sumset.c:60 @ 4745)
 [142] blake2b_compress (blake2b-ref.c:202 @ 8ad8) [352] blake2b_init (blake2b-ref.c:99 @ a020) [27] rs_block_match_init (sumset.c:59 @ 4753)
 [143] blake2b_compress (blake2b-ref.c:202 @ 8aec) [353] blake2b_init_param (blake2b-ref.c:82 @ 9f40) [30] rs_block_match_init (sumset.c:61 @ 475a)
 [144] blake2b_compress (blake2b-ref.c:202 @ 8b00) [354] blake2b_update (blake2b-ref.c:222 @ a1a0) [31] rs_block_sig_init (sumset.c:35 @ 476f)
 [145] blake2b_compress (blake2b-ref.c:202 @ 8b19) [194] hashtable_add (hashtable.h:298 @ 4b4b) [362] rs_bzero (util.c:34 @ 4f30)
  [62] blake2b_compress (blake2b-ref.c:202 @ 8b3f) [35] hashtable_find (hashtable.h:320 @ 4761) [355] rs_calc_strong_sum (checksum.c:59 @ 5870)
 [146] blake2b_compress (blake2b-ref.c:202 @ 8b72) [21] hashtable_find (hashtable.h:322 @ 4782) [376] rs_delta_begin (delta.c:387 @ 6280)
 [147] blake2b_compress (blake2b-ref.c:202 @ 8b86) [1] hashtable_find (hashtable.h:325 @ 478b) [338] rs_delta_s_end (delta.c:198 @ 59a0)
  [73] blake2b_compress (blake2b-ref.c:202 @ 8bb3) [12] hashtable_find (hashtable.h:326 @ 47cd) [377] rs_delta_s_flush (delta.c:161 @ 59c0)
 [254] blake2b_compress (blake2b-ref.c:202 @ 8bf7) [44] hashtable_find (hashtable.h:327 @ 47d5) [327] rs_delta_s_flush (delta.c:304 @ 5e4b)
 [255] blake2b_compress (blake2b-ref.c:202 @ 8c22) [53] hashtable_find (hashtable.h:329 @ 4837) [378] rs_delta_s_header (delta.c:375 @ 58f0)
 [256] blake2b_compress (blake2b-ref.c:202 @ 8c4a) [9] hashtable_find (hashtable.h:336 @ 4848) [247] rs_delta_s_scan (delta.c:120 @ 5e50)
 [148] blake2b_compress (blake2b-ref.c:202 @ 8c83) [34] hashtable_getbloom (hashtable.h:161 @ 4749) [114] rs_delta_s_scan (delta.c:121 @ 5e67)
 [149] blake2b_compress (blake2b-ref.c:203 @ 8c96) [37] hashtable_getbloom (hashtable.h:160 @ 4751) [46] rs_delta_s_scan (delta.c:135 @ 5ee6)
 [118] blake2b_compress (blake2b-ref.c:203 @ 8ca7) [26] hashtable_getbloom (hashtable.h:160 @ 4766) [17] rs_delta_s_scan (delta.c:142 @ 5ef0)
  [87] blake2b_compress (blake2b-ref.c:203 @ 8cbb) [5] hashtable_getbloom (hashtable.h:161 @ 4772) [22] rs_delta_s_scan (delta.c:142 @ 5f01)
 [150] blake2b_compress (blake2b-ref.c:203 @ 8cc4) [25] mix32 (hashtable.h:172 @ 5ed4) [29] rs_delta_s_scan (delta.c:141 @ 5f05)
 [257] blake2b_compress (blake2b-ref.c:203 @ 8d12) [8] nozero (hashtable.h:179 @ 4737) [15] rs_delta_s_scan (delta.c:142 @ 5f09)
 [258] blake2b_compress (blake2b-ref.c:203 @ 8d23) [39] nozero (hashtable.h:179 @ 4740) [24] rs_delta_s_scan (delta.c:133 @ 5f8e)
 [119] blake2b_compress (blake2b-ref.c:203 @ 8d37) [19] nozero (hashtable.h:179 @ 474d) [11] rs_delta_s_scan (delta.c:133 @ 600c)
 [151] blake2b_compress (blake2b-ref.c:203 @ 8d57) [287] rabinkarp_pow (rabinkarp.c:79 @ 8094) [36] rs_delta_s_scan (delta.c:133 @ 601e)
 [152] blake2b_compress (blake2b-ref.c:203 @ 8d8a) [288] rabinkarp_pow (rabinkarp.c:81 @ 8097) [40] rs_delta_s_scan (delta.c:158 @ 6037)
 [259] blake2b_compress (blake2b-ref.c:203 @ 8d93) [16] rabinkarp_rotate (rabinkarp.h:72 @ 6050) [369] rs_emit_copy_cmd (emit.c:81 @ 63d0)
 [153] blake2b_compress (blake2b-ref.c:203 @ 8da4) [4] rabinkarp_rotate (rabinkarp.h:72 @ 6061) [379] rs_emit_delta_header (emit.c:41 @ 6310)
 [260] blake2b_compress (blake2b-ref.c:203 @ 8dd3) [358] rabinkarp_update (rabinkarp.c:88 @ 7f30) [370] rs_emit_end_cmd (emit.c:124 @ 64b0)
 [154] blake2b_compress (blake2b-ref.c:203 @ 8ddd) [68] rabinkarp_update (rabinkarp.c:92 @ 7f3d) [359] rs_emit_literal_cmd (emit.c:48 @ 6330)
  [88] blake2b_compress (blake2b-ref.c:203 @ 8df5) [10] rabinkarp_update (rabinkarp.c:93 @ 7f58) [380] rs_file_size (fileutil.c:123 @ 3ec0)
 [261] blake2b_compress (blake2b-ref.c:203 @ 8e1d) [289] rabinkarp_update (rabinkarp.c:94 @ 803f) [364] rs_filebuf_free (buf.c:68 @ 55f0)
 [155] blake2b_compress (blake2b-ref.c:203 @ 8e3b) [108] rabinkarp_update (rabinkarp.c:92 @ 8043) [365] rs_filebuf_new (buf.c:57 @ 5590)
 [156] blake2b_compress (blake2b-ref.c:204 @ 8e68) [195] rotr64 (blake2-impl.h:155 @ 87ab) [2] rs_findmatch (delta.c:244 @ 5edb)
 [157] blake2b_compress (blake2b-ref.c:204 @ 8eb9) [78] rotr64 (blake2-impl.h:155 @ 87bb) [56] rs_findmatch (delta.c:228 @ 5faf)
 [262] blake2b_compress (blake2b-ref.c:204 @ 8ecd) [290] rotr64 (blake2-impl.h:155 @ 87cf) [32] rs_findmatch (delta.c:225 @ 5fb3)
 [158] blake2b_compress (blake2b-ref.c:204 @ 8ef8) [196] rotr64 (blake2-impl.h:155 @ 8859) [115] rs_findmatch (delta.c:228 @ 5fb7)
  [89] blake2b_compress (blake2b-ref.c:204 @ 8f32) [79] rotr64 (blake2-impl.h:155 @ 8862) [328] rs_findmatch (delta.c:225 @ 5fbc)
 [159] blake2b_compress (blake2b-ref.c:204 @ 8fb7) [197] rotr64 (blake2-impl.h:155 @ 88bf) [329] rs_findmatch (delta.c:230 @ 5fc0)
 [160] blake2b_compress (blake2b-ref.c:204 @ 8fe2) [109] rotr64 (blake2-impl.h:155 @ 88d3) [43] rs_findmatch (delta.c:245 @ 5fee)
 [161] blake2b_compress (blake2b-ref.c:204 @ 900a) [198] rotr64 (blake2-impl.h:155 @ 893d) [371] rs_format_stats (stats.c:41 @ 40c0)
 [263] blake2b_compress (blake2b-ref.c:205 @ 9032) [291] rotr64 (blake2-impl.h:155 @ 894e) [128] rs_infilebuf_fill (buf.c:78 @ 5630)
 [264] blake2b_compress (blake2b-ref.c:204 @ 9039) [199] rotr64 (blake2-impl.h:155 @ 8973) [330] rs_infilebuf_fill (buf.c:117 @ 5718)
 [265] blake2b_compress (blake2b-ref.c:205 @ 907b) [200] rotr64 (blake2-impl.h:155 @ 89a8) [356] rs_int_len (netint.c:120 @ 7650)
  [90] blake2b_compress (blake2b-ref.c:205 @ 9084) [69] rotr64 (blake2-impl.h:155 @ 89f4) [372] rs_job_drive (job.c:154 @ 68c0)
  [91] blake2b_compress (blake2b-ref.c:205 @ 90a9) [201] rotr64 (blake2-impl.h:155 @ 8a6e) [116] rs_job_drive (job.c:161 @ 6930)
 [266] blake2b_compress (blake2b-ref.c:205 @ 90c1) [202] rotr64 (blake2-impl.h:155 @ 8aa2) [373] rs_job_free (job.c:67 @ 66f0)
  [74] blake2b_compress (blake2b-ref.c:205 @ 90f7) [292] rotr64 (blake2-impl.h:155 @ 8b7e) [343] rs_job_iter (job.c:94 @ 6750)
  [92] blake2b_compress (blake2b-ref.c:205 @ 912c) [293] rotr64 (blake2-impl.h:155 @ 8b92) [374] rs_job_new (job.c:49 @ 6690)
 [267] blake2b_compress (blake2b-ref.c:205 @ 9162) [294] rotr64 (blake2-impl.h:155 @ 8bde) [381] rs_loadsig_begin (readsums.c:138 @ 7d30)
  [93] blake2b_compress (blake2b-ref.c:205 @ 917c) [295] rotr64 (blake2-impl.h:155 @ 8bf3) [382] rs_loadsig_s_blocklen (readsums.c:107 @ 7bd0)
 [162] blake2b_compress (blake2b-ref.c:205 @ 91a0) [296] rotr64 (blake2-impl.h:155 @ 8c1e) [383] rs_loadsig_s_magic (readsums.c:125 @ 7b30)
  [63] blake2b_compress (blake2b-ref.c:205 @ 91b5) [203] rotr64 (blake2-impl.h:155 @ 8c28) [344] rs_loadsig_s_strong (readsums.c:72 @ 7cd0)
 [120] blake2b_compress (blake2b-ref.c:205 @ 91e4) [297] rotr64 (blake2-impl.h:155 @ 8c47) [384] rs_loadsig_s_stronglen (readsums.c:85 @ 7c40)
  [94] blake2b_compress (blake2b-ref.c:206 @ 9228) [298] rotr64 (blake2-impl.h:155 @ 8ca3) [347] rs_loadsig_s_weak (readsums.c:57 @ 7b70)
  [75] blake2b_compress (blake2b-ref.c:206 @ 925b) [204] rotr64 (blake2-impl.h:155 @ 8cad) [366] rs_log0 (trace.c:97 @ 4e90)
 [163] blake2b_compress (blake2b-ref.c:206 @ 9279) [205] rotr64 (blake2-impl.h:155 @ 8cfd) [367] rs_log_va (trace.c:76 @ 4d40)
  [95] blake2b_compress (blake2b-ref.c:206 @ 92b1) [299] rotr64 (blake2-impl.h:155 @ 8d0e) [246] rs_outfilebuf_drain (buf.c:131 @ 5720)
  [96] blake2b_compress (blake2b-ref.c:206 @ 9333) [300] rotr64 (blake2-impl.h:155 @ 8d1f) [239] rs_outfilebuf_drain (buf.c:166 @ 579f)
 [268] blake2b_compress (blake2b-ref.c:206 @ 939b) [301] rotr64 (blake2-impl.h:155 @ 8d4e) [240] rs_processmiss (delta.c:351 @ 5f6b)
 [269] blake2b_compress (blake2b-ref.c:206 @ 93a2) [302] rotr64 (blake2-impl.h:155 @ 8d96) [342] rs_scoop_input (scoop.c:68 @ 80c0)
 [164] blake2b_compress (blake2b-ref.c:206 @ 93ca) [303] rotr64 (blake2-impl.h:155 @ 8dcc) [241] rs_scoop_input (scoop.c:93 @ 81b2)
 [270] blake2b_compress (blake2b-ref.c:206 @ 93f9) [304] rotr64 (blake2-impl.h:155 @ 8e2e) [80] rs_scoop_read (scoop.c:193 @ 82e0)
 [271] blake2b_compress (blake2b-ref.c:206 @ 940d) [206] rotr64 (blake2-impl.h:155 @ 8e41) [341] rs_scoop_readahead (scoop.c:149 @ 8240)
 [272] blake2b_compress (blake2b-ref.c:207 @ 9416) [207] rotr64 (blake2-impl.h:155 @ 8e55) [349] rs_scoop_total_avail (scoop.c:228 @ 8370)
  [97] blake2b_compress (blake2b-ref.c:207 @ 943b) [208] rotr64 (blake2-impl.h:155 @ 8e65) [385] rs_sig_args (sumset.c:119 @ 42f0)
 [165] blake2b_compress (blake2b-ref.c:207 @ 9444) [125] rotr64 (blake2-impl.h:155 @ 8ee7) [350] rs_signature_add_block (sumset.c:228 @ 4630)
 [166] blake2b_compress (blake2b-ref.c:207 @ 94ad) [209] rotr64 (blake2-impl.h:155 @ 8fde) [20] rs_signature_add_block (sumset.c:235 @ 4718)
 [167] blake2b_compress (blake2b-ref.c:207 @ 94ec) [305] rotr64 (blake2-impl.h:155 @ 902e) [386] rs_signature_done (sumset.c:219 @ 45f0)
 [273] blake2b_compress (blake2b-ref.c:207 @ 951a) [306] rotr64 (blake2-impl.h:155 @ 903f) [3] rs_signature_find_match (sumset.c:247 @ 4720)
 [168] blake2b_compress (blake2b-ref.c:207 @ 9524) [210] rotr64 (blake2-impl.h:155 @ 906d) [7] rs_signature_find_match (sumset.c:253 @ 473c)
 [169] blake2b_compress (blake2b-ref.c:207 @ 9553) [307] rotr64 (blake2-impl.h:155 @ 9077) [242] rs_signature_find_match (sumset.c:247 @ 4742)
  [98] blake2b_compress (blake2b-ref.c:207 @ 955d) [211] rotr64 (blake2-impl.h:155 @ 9081) [58] rs_signature_find_match (sumset.c:247 @ 4757)
  [76] blake2b_compress (blake2b-ref.c:207 @ 959d) [110] rotr64 (blake2-impl.h:155 @ 90bd) [18] rs_signature_find_match (sumset.c:257 @ 4850)
 [274] blake2b_compress (blake2b-ref.c:207 @ 95d9) [308] rotr64 (blake2-impl.h:155 @ 90ce) [14] rs_signature_find_match (sumset.c:256 @ 4854)
  [64] blake2b_compress (blake2b-ref.c:208 @ 95e8) [309] rotr64 (blake2-impl.h:155 @ 90f3) [6] rs_signature_find_match (sumset.c:257 @ 485b)
 [170] blake2b_compress (blake2b-ref.c:208 @ 961b) [212] rotr64 (blake2-impl.h:155 @ 9149) [387] rs_signature_init (sumset.c:189 @ 4520)
  [99] blake2b_compress (blake2b-ref.c:208 @ 9678) [310] rotr64 (blake2-impl.h:155 @ 916e) [129] rs_squirt_byte (netint.c:52 @ 74b0)
 [171] blake2b_compress (blake2b-ref.c:208 @ 96e3) [213] rotr64 (blake2-impl.h:155 @ 9174) [388] rs_squirt_n4 (netint.c:80 @ 7520)
 [100] blake2b_compress (blake2b-ref.c:208 @ 96f3) [214] rotr64 (blake2-impl.h:155 @ 91b1) [357] rs_squirt_netint (netint.c:65 @ 74e0)
 [101] blake2b_compress (blake2b-ref.c:208 @ 9737) [215] rotr64 (blake2-impl.h:155 @ 91e0) [345] rs_suck_n4 (netint.c:110 @ 7610)
 [275] blake2b_compress (blake2b-ref.c:208 @ 975b) [126] rotr64 (blake2-impl.h:155 @ 91ee) [346] rs_suck_netint (netint.c:95 @ 7590)
 [276] blake2b_compress (blake2b-ref.c:208 @ 9762) [311] rotr64 (blake2-impl.h:155 @ 9253) [368] rs_trace_stderr (trace.c:106 @ 4e30)
 [102] blake2b_compress (blake2b-ref.c:208 @ 978a) [216] rotr64 (blake2-impl.h:155 @ 9285) [340] rs_tube_catchup (tube.c:137 @ 8390)
 [172] blake2b_compress (blake2b-ref.c:209 @ 97d6) [111] rotr64 (blake2-impl.h:155 @ 92a0) [332] rs_tube_catchup (tube.c:144 @ 83b6)
 [173] blake2b_compress (blake2b-ref.c:209 @ 97e7) [217] rotr64 (blake2-impl.h:155 @ 939e) [333] rs_tube_catchup (tube.c:156 @ 83c2)
 [174] blake2b_compress (blake2b-ref.c:209 @ 97f1) [218] rotr64 (blake2-impl.h:155 @ 93c7) [360] rs_tube_copy (tube.c:179 @ 8580)
 [175] blake2b_compress (blake2b-ref.c:209 @ 9804) [312] rotr64 (blake2-impl.h:155 @ 93ff) [348] rs_tube_write (tube.c:193 @ 85a0)
 [277] blake2b_compress (blake2b-ref.c:209 @ 983a) [219] rotr64 (blake2-impl.h:155 @ 9409) [375] rs_whole_run (whole.c:61 @ 50d0)
 [176] blake2b_compress (blake2b-ref.c:209 @ 986d) [220] rotr64 (blake2-impl.h:155 @ 9413) [28] weaksum_digest (checksum.h:116 @ 5ff5)
  [65] blake2b_compress (blake2b-ref.c:209 @ 9877) [221] rotr64 (blake2-impl.h:155 @ 9441) [23] weaksum_digest (checksum.h:120 @ 5ffd)
 [103] blake2b_compress (blake2b-ref.c:209 @ 98ac) [313] rotr64 (blake2-impl.h:155 @ 9516) [47] weaksum_rotate (checksum.h:92 @ 5efe)
 [177] blake2b_compress (blake2b-ref.c:209 @ 98d1) [314] rotr64 (blake2-impl.h:155 @ 95ae) [71] weaksum_rotate (checksum.h:92 @ 5f0e)
 [178] blake2b_compress (blake2b-ref.c:209 @ 9935) [315] rotr64 (blake2-impl.h:155 @ 95df) [33] weaksum_update (checksum.h:84 @ 5fdb)
 [179] blake2b_compress (blake2b-ref.c:209 @ 9982) [222] rotr64 (blake2-impl.h:155 @ 96df)
  [54] blake2b_compress (blake2b-ref.c:210 @ 99a8) [223] rotr64 (blake2-impl.h:155 @ 975e)
