Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.12      7.36     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9aa9)
  0.12      7.37     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9ab3)
  0.12      7.38     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b3c)
  0.12      7.39     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b71)
  0.12      7.40     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bc1)
  0.12      7.41     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c58)
  0.12      7.42     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c8c)
  0.12      7.43     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d3d)
  0.12      7.44     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d60)
  0.12      7.45     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d94)
  0.12      7.46     0.01                             blake2b_compress (blake2b-ref.c:216 @ 9df6)
  0.12      7.47     0.01                             blake2b_final (blake2b-ref.c:264 @ a289)
  0.12      7.48     0.01                             blake2b_update (blake2b-ref.c:235 @ 9eb8)
  0.12      7.49     0.01                             blake2b_update (blake2b-ref.c:238 @ 9efc)
  0.12      7.50     0.01                             blake2b_update (blake2b-ref.c:237 @ 9f07)
  0.12      7.51     0.01                             rotr64 (blake2-impl.h:155 @ 87cb)
  0.12      7.52     0.01                             rotr64 (blake2-impl.h:155 @ 87df)
  0.12      7.53     0.01                             rotr64 (blake2-impl.h:155 @ 8889)
  0.12      7.54     0.01                             rotr64 (blake2-impl.h:155 @ 8b7a)
  0.12      7.55     0.01                             rotr64 (blake2-impl.h:155 @ 8ba2)
  0.12      7.56     0.01                             rotr64 (blake2-impl.h:155 @ 8c38)
  0.12      7.57     0.01                             rotr64 (blake2-impl.h:155 @ 8cbd)
  0.12      7.58     0.01                             rotr64 (blake2-impl.h:155 @ 8cd1)
  0.12      7.59     0.01                             rotr64 (blake2-impl.h:155 @ 8d0d)
  0.12      7.60     0.01                             rotr64 (blake2-impl.h:155 @ 8d78)
  0.12      7.61     0.01                             rotr64 (blake2-impl.h:155 @ 8d85)
  0.12      7.62     0.01                             rotr64 (blake2-impl.h:155 @ 8db0)
  0.12      7.63     0.01                             rotr64 (blake2-impl.h:155 @ 8ddc)
  0.12      7.64     0.01                             rotr64 (blake2-impl.h:155 @ 8e65)
  0.12      7.65     0.01                             rotr64 (blake2-impl.h:155 @ 8e6f)
  0.12      7.66     0.01                             rotr64 (blake2-impl.h:155 @ 8ed5)
  0.12      7.67     0.01                             rotr64 (blake2-impl.h:155 @ 8f4e)
  0.12      7.68     0.01                             rotr64 (blake2-impl.h:155 @ 907d)
  0.12      7.69     0.01                             rotr64 (blake2-impl.h:155 @ 9087)
  0.12      7.70     0.01                             rotr64 (blake2-impl.h:155 @ 9091)
  0.12      7.71     0.01                             rotr64 (blake2-impl.h:155 @ 90b5)
  0.12      7.72     0.01                             rotr64 (blake2-impl.h:155 @ 90cd)
  0.12      7.73     0.01                             rotr64 (blake2-impl.h:155 @ 917e)
  0.12      7.74     0.01                             rotr64 (blake2-impl.h:155 @ 9195)
  0.12      7.75     0.01                             rotr64 (blake2-impl.h:155 @ 91fe)
  0.12      7.76     0.01                             rotr64 (blake2-impl.h:155 @ 9419)
  0.12      7.77     0.01                             rotr64 (blake2-impl.h:155 @ 9423)
  0.12      7.78     0.01                             rotr64 (blake2-impl.h:155 @ 948d)
  0.12      7.79     0.01                             rotr64 (blake2-impl.h:155 @ 94b9)
  0.12      7.80     0.01                             rotr64 (blake2-impl.h:155 @ 94de)
  0.12      7.81     0.01                             rotr64 (blake2-impl.h:155 @ 9526)
  0.12      7.82     0.01                             rotr64 (blake2-impl.h:155 @ 9530)
  0.12      7.83     0.01                             rotr64 (blake2-impl.h:155 @ 95a9)
  0.12      7.84     0.01                             rotr64 (blake2-impl.h:155 @ 95c7)
  0.12      7.85     0.01                             rotr64 (blake2-impl.h:155 @ 95ef)
  0.12      7.86     0.01                             rotr64 (blake2-impl.h:155 @ 9641)
  0.12      7.87     0.01                             rotr64 (blake2-impl.h:155 @ 9677)
  0.12      7.88     0.01                             rotr64 (blake2-impl.h:155 @ 96ce)
  0.12      7.89     0.01                             rotr64 (blake2-impl.h:155 @ 972e)
  0.12      7.90     0.01                             rotr64 (blake2-impl.h:155 @ 9768)
  0.12      7.91     0.01                             rotr64 (blake2-impl.h:155 @ 97be)
  0.12      7.92     0.01                             rotr64 (blake2-impl.h:155 @ 97d9)
  0.12      7.93     0.01                             rotr64 (blake2-impl.h:155 @ 97e3)
  0.12      7.94     0.01                             rotr64 (blake2-impl.h:155 @ 9868)
  0.12      7.95     0.01                             rotr64 (blake2-impl.h:155 @ 98b8)
  0.12      7.96     0.01                             rotr64 (blake2-impl.h:155 @ 98ee)
